arm,step,residual_saturation,noise_VJP,outputs,path_gradients
C0,1000,0.15694333612918854,"{""AU"": {""vjp_norm"": 0.18455177545547485, ""finite"": true}, ""VA"": {""vjp_norm"": 1.7988026142120361, ""finite"": true}, ""expression"": {""vjp_norm"": 0.1595965474843979, ""finite"": true}}","{""AU"": {""mean"": 0.15734894573688507, ""std"": 0.23030957579612732, ""abs_quantiles"": {""min"": 0.009981798008084297, ""p05"": 0.016684912145137787, ""p50"": 0.046747855842113495, ""p95"": 0.7666923999786377, ""p99"": 0.9040123224258423, ""max"": 0.9510045647621155}, ""boundary_fraction"": 5.555555617320351e-06, ""prediction_std"": 0.03400745242834091}, ""VA"": {""mean"": 0.11146130412817001, ""std"": 0.672618567943573, ""abs_quantiles"": {""min"": 0.0001932084560394287, ""p05"": 0.253560334444046, ""p50"": 0.7021141052246094, ""p95"": 0.8935396671295166, ""p99"": 0.9296912550926208, ""max"": 0.9646170139312744}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.3718056082725525}, ""expression"": {""mean"": 0.125, ""std"": 0.19694815576076508, ""abs_quantiles"": {""min"": 0.0038196209352463484, ""p05"": 0.007517979014664888, ""p50"": 0.035580381751060486, ""p95"": 0.6566653251647949, ""p99"": 0.7670333385467529, ""max"": 0.8823716044425964}, ""boundary_fraction"": 0.13185416162014008, ""prediction_std"": 0.03748910129070282}}","{""encoder_H"": {""all"": 0.00028981940704397857}, ""decoder_hidden"": {""all"": 6.808606849517673e-05}, ""base_logits"": {""AU"": 0.000409286207286641, ""VA"": 0.0010226562153548002, ""expression"": 0.00025329471100121737}, ""stochastic_logits"": {""AU"": 0.00012102072651032358, ""VA"": 0.00035292954999022186, ""expression"": 6.64739272906445e-05}, ""final_raw"": {""AU"": 0.0002125448372680694, ""VA"": 0.0006499253795482218, ""expression"": 0.00013276971003506333}}"
C0,1800,0.2909766733646393,"{""AU"": {""vjp_norm"": 0.34546908736228943, ""finite"": true}, ""VA"": {""vjp_norm"": 2.4801013469696045, ""finite"": true}, ""expression"": {""vjp_norm"": 0.21233883500099182, ""finite"": true}}","{""AU"": {""mean"": 0.14853349328041077, ""std"": 0.20970328152179718, ""abs_quantiles"": {""min"": 0.0031559125054627657, ""p05"": 0.00832921452820301, ""p50"": 0.04877116158604622, ""p95"": 0.6374956369400024, ""p99"": 0.8748663067817688, ""max"": 0.946799635887146}, ""boundary_fraction"": 0.08009999990463257, ""prediction_std"": 0.06571327149868011}, ""VA"": {""mean"": 0.014870351180434227, ""std"": 0.6769424676895142, ""abs_quantiles"": {""min"": 0.0001907050609588623, ""p05"": 0.24065792560577393, ""p50"": 0.6851823329925537, ""p95"": 0.8921665549278259, ""p99"": 0.947870135307312, ""max"": 0.966233491897583}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5130664706230164}, ""expression"": {""mean"": 0.125, ""std"": 0.19382187724113464, ""abs_quantiles"": {""min"": 0.0009655689354985952, ""p05"": 0.004166324622929096, ""p50"": 0.03803088888525963, ""p95"": 0.6364952325820923, ""p99"": 0.8123491406440735, ""max"": 0.91803377866745}, ""boundary_fraction"": 0.16907291114330292, ""prediction_std"": 0.06746820360422134}}","{""encoder_H"": {""all"": 0.0002469907922204584}, ""decoder_hidden"": {""all"": 2.7751768357120454e-05}, ""base_logits"": {""AU"": 0.0004056463949382305, ""VA"": 0.0004884296213276684, ""expression"": 0.00029892753809690475}, ""stochastic_logits"": {""AU"": 8.951468771556392e-05, ""VA"": 0.00013184007548261434, ""expression"": 7.127378921722993e-05}, ""final_raw"": {""AU"": 0.00021588178060483187, ""VA"": 0.00034530696575529873, ""expression"": 0.00016815692652016878}}"
C0,1400,0.20081333816051483,"{""AU"": {""vjp_norm"": 0.1753988415002823, ""finite"": true}, ""VA"": {""vjp_norm"": 2.3058888912200928, ""finite"": true}, ""expression"": {""vjp_norm"": 0.14528827369213104, ""finite"": true}}","{""AU"": {""mean"": 0.1565832644701004, ""std"": 0.21367549896240234, ""abs_quantiles"": {""min"": 0.006097718607634306, ""p05"": 0.012626804411411285, ""p50"": 0.05617464333772659, ""p95"": 0.6804880499839783, ""p99"": 0.8878257870674133, ""max"": 0.9566524624824524}, ""boundary_fraction"": 0.012483333237469196, ""prediction_std"": 0.0554458349943161}, ""VA"": {""mean"": -0.06892737001180649, ""std"": 0.6424785256385803, ""abs_quantiles"": {""min"": 7.063150405883789e-05, ""p05"": 0.15964467823505402, ""p50"": 0.6388354301452637, ""p95"": 0.9111388325691223, ""p99"": 0.9458848237991333, ""max"": 0.9778502583503723}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5571046471595764}, ""expression"": {""mean"": 0.125, ""std"": 0.17464496195316315, ""abs_quantiles"": {""min"": 0.0013950486900284886, ""p05"": 0.005336178001016378, ""p50"": 0.04625294357538223, ""p95"": 0.530680775642395, ""p99"": 0.8230209946632385, ""max"": 0.9496407508850098}, ""boundary_fraction"": 0.1523333340883255, ""prediction_std"": 0.07120552659034729}}","{""encoder_H"": {""all"": 0.00019753898959606886}, ""decoder_hidden"": {""all"": 2.580661021056585e-05}, ""base_logits"": {""AU"": 0.00040216033812612295, ""VA"": 0.0004938297206535935, ""expression"": 0.0002673320996109396}, ""stochastic_logits"": {""AU"": 9.325896098744124e-05, ""VA"": 0.00010855446453206241, ""expression"": 7.099769572960213e-05}, ""final_raw"": {""AU"": 0.00021495608962140977, ""VA"": 0.0003717305662576109, ""expression"": 0.00015709838771726936}}"
C0,1900,0.29587918519973755,"{""AU"": {""vjp_norm"": 0.48582321405410767, ""finite"": true}, ""VA"": {""vjp_norm"": 3.6724159717559814, ""finite"": true}, ""expression"": {""vjp_norm"": 0.26065853238105774, ""finite"": true}}","{""AU"": {""mean"": 0.21961259841918945, ""std"": 0.24228079617023468, ""abs_quantiles"": {""min"": 0.004186881706118584, ""p05"": 0.011750531382858753, ""p50"": 0.0964808389544487, ""p95"": 0.7475980520248413, ""p99"": 0.9417884945869446, ""max"": 0.9683743715286255}, ""boundary_fraction"": 0.03322545811533928, ""prediction_std"": 0.04030840843915939}, ""VA"": {""mean"": -0.06174882873892784, ""std"": 0.6401644945144653, ""abs_quantiles"": {""min"": 0.00013084057718515396, ""p05"": 0.18083986639976501, ""p50"": 0.6395308971405029, ""p95"": 0.8901627063751221, ""p99"": 0.920635461807251, ""max"": 0.9487869143486023}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.3398280739784241}, ""expression"": {""mean"": 0.1249999925494194, ""std"": 0.1998608410358429, ""abs_quantiles"": {""min"": 0.00042558545828796923, ""p05"": 0.0017636707052588463, ""p50"": 0.03721649944782257, ""p95"": 0.5949406027793884, ""p99"": 0.9176792502403259, ""max"": 0.9717133641242981}, ""boundary_fraction"": 0.20695118606090546, ""prediction_std"": 0.041988927870988846}}","{""encoder_H"": {""all"": 0.0007576888892799616}, ""decoder_hidden"": {""all"": 7.25619393051602e-05}, ""base_logits"": {""AU"": 0.0006287132273428142, ""VA"": 0.0013963938690721989, ""expression"": 0.00025840316084213555}, ""stochastic_logits"": {""AU"": 0.0001296524133067578, ""VA"": 0.000586699869018048, ""expression"": 6.453806417994201e-05}, ""final_raw"": {""AU"": 0.00032906720298342407, ""VA"": 0.0010054359445348382, ""expression"": 0.00015127220831345767}}"
C0,600,0.10005666315555573,"{""AU"": {""vjp_norm"": 0.1032208651304245, ""finite"": true}, ""VA"": {""vjp_norm"": 2.4688756465911865, ""finite"": true}, ""expression"": {""vjp_norm"": 0.20107145607471466, ""finite"": true}}","{""AU"": {""mean"": 0.16233764588832855, ""std"": 0.19039157032966614, ""abs_quantiles"": {""min"": 0.008568309247493744, ""p05"": 0.0165986567735672, ""p50"": 0.08193443715572357, ""p95"": 0.6147141456604004, ""p99"": 0.8208588361740112, ""max"": 0.8961949348449707}, ""boundary_fraction"": 0.00047222222201526165, ""prediction_std"": 0.028284698724746704}, ""VA"": {""mean"": -0.1429138034582138, ""std"": 0.5768526196479797, ""abs_quantiles"": {""min"": 4.094839096069336e-05, ""p05"": 0.07747270911931992, ""p50"": 0.5532822608947754, ""p95"": 0.9134861826896667, ""p99"": 0.9461624026298523, ""max"": 0.9699205160140991}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.38117527961730957}, ""expression"": {""mean"": 0.125, ""std"": 0.1452142894268036, ""abs_quantiles"": {""min"": 0.003448196453973651, ""p05"": 0.011347873136401176, ""p50"": 0.07430572807788849, ""p95"": 0.46098148822784424, ""p99"": 0.6607533097267151, ""max"": 0.8409222364425659}, ""boundary_fraction"": 0.029604166746139526, ""prediction_std"": 0.04608573392033577}}","{""encoder_H"": {""all"": 0.0002827445568982512}, ""decoder_hidden"": {""all"": 5.1023813284700736e-05}, ""base_logits"": {""AU"": 0.0004374183190520853, ""VA"": 0.0008229811210185289, ""expression"": 0.000261147681158036}, ""stochastic_logits"": {""AU"": 0.0001174953140434809, ""VA"": 0.00019872664415743202, ""expression"": 7.27222504792735e-05}, ""final_raw"": {""AU"": 0.00022380336304195225, ""VA"": 0.0005926112062297761, ""expression"": 0.00014446384739130735}}"
C0,2600,0.3464833199977875,"{""AU"": {""vjp_norm"": 0.48114991188049316, ""finite"": true}, ""VA"": {""vjp_norm"": 8.24803352355957, ""finite"": true}, ""expression"": {""vjp_norm"": 0.42776504158973694, ""finite"": true}}","{""AU"": {""mean"": 0.1642153263092041, ""std"": 0.21154507994651794, ""abs_quantiles"": {""min"": 0.0020348159596323967, ""p05"": 0.007171300705522299, ""p50"": 0.06532164663076401, ""p95"": 0.6464364528656006, ""p99"": 0.8704254031181335, ""max"": 0.9626213908195496}, ""boundary_fraction"": 0.1146722212433815, ""prediction_std"": 0.06497716158628464}, ""VA"": {""mean"": 0.11849283427000046, ""std"": 0.6914084553718567, ""abs_quantiles"": {""min"": 0.00022798776626586914, ""p05"": 0.15854021906852722, ""p50"": 0.7231599688529968, ""p95"": 0.9251646995544434, ""p99"": 0.9589255452156067, ""max"": 0.9784398078918457}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5109686255455017}, ""expression"": {""mean"": 0.125, ""std"": 0.18701870739459991, ""abs_quantiles"": {""min"": 0.0005201165331527591, ""p05"": 0.0031395426485687494, ""p50"": 0.03966844454407692, ""p95"": 0.5868543386459351, ""p99"": 0.8165820240974426, ""max"": 0.937384843826294}, ""boundary_fraction"": 0.18460416793823242, ""prediction_std"": 0.06302069127559662}}","{""encoder_H"": {""all"": 0.0005407446878962219}, ""decoder_hidden"": {""all"": 3.541173646226525e-05}, ""base_logits"": {""AU"": 0.0003876724513247609, ""VA"": 0.0006312072509899735, ""expression"": 0.0002524706069380045}, ""stochastic_logits"": {""AU"": 6.060612577130087e-05, ""VA"": 0.0002357766788918525, ""expression"": 6.088129521231167e-05}, ""final_raw"": {""AU"": 0.00020718270388897508, ""VA"": 0.00046086133806966245, ""expression"": 0.0001419632462784648}}"
C0,2500,0.33445000648498535,"{""AU"": {""vjp_norm"": 0.37935325503349304, ""finite"": true}, ""VA"": {""vjp_norm"": 5.814831256866455, ""finite"": true}, ""expression"": {""vjp_norm"": 0.37392786145210266, ""finite"": true}}","{""AU"": {""mean"": 0.16007626056671143, ""std"": 0.2196475714445114, ""abs_quantiles"": {""min"": 0.0022055297158658504, ""p05"": 0.007794851902872324, ""p50"": 0.058751434087753296, ""p95"": 0.7316765785217285, ""p99"": 0.8884257674217224, ""max"": 0.9509154558181763}, ""boundary_fraction"": 0.09778333455324173, ""prediction_std"": 0.06608089059591293}, ""VA"": {""mean"": -0.002435450442135334, ""std"": 0.6381926536560059, ""abs_quantiles"": {""min"": 5.1975250244140625e-05, ""p05"": 0.17961068451404572, ""p50"": 0.5951521992683411, ""p95"": 0.9124568104743958, ""p99"": 0.9389365911483765, ""max"": 0.9720301628112793}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.457077294588089}, ""expression"": {""mean"": 0.125, ""std"": 0.20568357408046722, ""abs_quantiles"": {""min"": 0.00032459956128150225, ""p05"": 0.0037056514993309975, ""p50"": 0.03764376789331436, ""p95"": 0.6817420721054077, ""p99"": 0.886703610420227, ""max"": 0.9820756316184998}, ""boundary_fraction"": 0.19739583134651184, ""prediction_std"": 0.045416951179504395}}","{""encoder_H"": {""all"": 0.00035033674794249237}, ""decoder_hidden"": {""all"": 2.999520620505791e-05}, ""base_logits"": {""AU"": 0.00039244513027369976, ""VA"": 0.0005675863358192146, ""expression"": 0.0002672689442988485}, ""stochastic_logits"": {""AU"": 6.591920828213915e-05, ""VA"": 0.0001937353372341022, ""expression"": 5.274135764921084e-05}, ""final_raw"": {""AU"": 0.00021122582256793976, ""VA"": 0.00042154843686148524, ""expression"": 0.0001502098166383803}}"
C0,5300,0.5325261354446411,"{""AU"": {""vjp_norm"": 0.7287327647209167, ""finite"": true}, ""VA"": {""vjp_norm"": 6.0047526359558105, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5579519271850586, ""finite"": true}}","{""AU"": {""mean"": 0.2014235109090805, ""std"": 0.2558799088001251, ""abs_quantiles"": {""min"": 0.0015041220467537642, ""p05"": 0.005432401783764362, ""p50"": 0.07083240151405334, ""p95"": 0.8203023076057434, ""p99"": 0.9113200306892395, ""max"": 0.9625340104103088}, ""boundary_fraction"": 0.12563587725162506, ""prediction_std"": 0.07447881251573563}, ""VA"": {""mean"": -0.049282729625701904, ""std"": 0.717349112033844, ""abs_quantiles"": {""min"": 9.000301361083984e-05, ""p05"": 0.27682027220726013, ""p50"": 0.7538254857063293, ""p95"": 0.913310170173645, ""p99"": 0.9400537610054016, ""max"": 0.9646450877189636}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5427213311195374}, ""expression"": {""mean"": 0.125, ""std"": 0.19225144386291504, ""abs_quantiles"": {""min"": 0.0004408637760207057, ""p05"": 0.002238720888271928, ""p50"": 0.035296835005283356, ""p95"": 0.61323082447052, ""p99"": 0.803674578666687, ""max"": 0.9572852253913879}, ""boundary_fraction"": 0.2365085333585739, ""prediction_std"": 0.06368077546358109}}","{""encoder_H"": {""all"": 0.00048255460569635034}, ""decoder_hidden"": {""all"": 3.4162472729803994e-05}, ""base_logits"": {""AU"": 0.00041289685759693384, ""VA"": 0.0007278071134351194, ""expression"": 0.00035658449633046985}, ""stochastic_logits"": {""AU"": 5.4988006013445556e-05, ""VA"": 0.00017967419989872724, ""expression"": 5.741777204093523e-05}, ""final_raw"": {""AU"": 0.00022180643281899393, ""VA"": 0.00047665496822446585, ""expression"": 0.00020190443319734186}}"
C0,3600,0.3589099943637848,"{""AU"": {""vjp_norm"": 0.4666617214679718, ""finite"": true}, ""VA"": {""vjp_norm"": 5.195590496063232, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5962226986885071, ""finite"": true}}","{""AU"": {""mean"": 0.186544269323349, ""std"": 0.23759011924266815, ""abs_quantiles"": {""min"": 0.002617480466142297, ""p05"": 0.00738705275580287, ""p50"": 0.07177793979644775, ""p95"": 0.7497725486755371, ""p99"": 0.9365031719207764, ""max"": 0.9780174493789673}, ""boundary_fraction"": 0.11277222633361816, ""prediction_std"": 0.061606381088495255}, ""VA"": {""mean"": 0.09046126157045364, ""std"": 0.6970016360282898, ""abs_quantiles"": {""min"": 0.0013335339026525617, ""p05"": 0.26623737812042236, ""p50"": 0.7128155827522278, ""p95"": 0.9057734608650208, ""p99"": 0.9509738683700562, ""max"": 0.9743692278862}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4702536463737488}, ""expression"": {""mean"": 0.125, ""std"": 0.1743590235710144, ""abs_quantiles"": {""min"": 0.00037828859058208764, ""p05"": 0.0030041183345019817, ""p50"": 0.05100901424884796, ""p95"": 0.5594444274902344, ""p99"": 0.7474894523620605, ""max"": 0.9417514801025391}, ""boundary_fraction"": 0.1784375011920929, ""prediction_std"": 0.06296340376138687}}","{""encoder_H"": {""all"": 0.0005604703910648823}, ""decoder_hidden"": {""all"": 4.211171471979469e-05}, ""base_logits"": {""AU"": 0.00041233078809455037, ""VA"": 0.0006427599582821131, ""expression"": 0.00027215422596782446}, ""stochastic_logits"": {""AU"": 7.644125435035676e-05, ""VA"": 0.00020376546308398247, ""expression"": 6.621572538278997e-05}, ""final_raw"": {""AU"": 0.00022315683600027114, ""VA"": 0.00047007674584165215, ""expression"": 0.00016039490583352745}}"
C0,5600,0.5546733140945435,"{""AU"": {""vjp_norm"": 0.7024120092391968, ""finite"": true}, ""VA"": {""vjp_norm"": 5.494128704071045, ""finite"": true}, ""expression"": {""vjp_norm"": 0.4329177737236023, ""finite"": true}}","{""AU"": {""mean"": 0.17558148503303528, ""std"": 0.2567313611507416, ""abs_quantiles"": {""min"": 0.0008212226093746722, ""p05"": 0.004043480381369591, ""p50"": 0.040489066392183304, ""p95"": 0.8013815879821777, ""p99"": 0.9328855276107788, ""max"": 0.9788212776184082}, ""boundary_fraction"": 0.29564446210861206, ""prediction_std"": 0.0650438666343689}, ""VA"": {""mean"": 0.04650411754846573, ""std"": 0.7221518158912659, ""abs_quantiles"": {""min"": 0.0012717761564999819, ""p05"": 0.41045233607292175, ""p50"": 0.7362056374549866, ""p95"": 0.8897728323936462, ""p99"": 0.9197456240653992, ""max"": 0.9548993110656738}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5789092183113098}, ""expression"": {""mean"": 0.125, ""std"": 0.21556152403354645, ""abs_quantiles"": {""min"": 0.00018098857253789902, ""p05"": 0.0015409037005156279, ""p50"": 0.026508528739213943, ""p95"": 0.7031802535057068, ""p99"": 0.905389666557312, ""max"": 0.9741384387016296}, ""boundary_fraction"": 0.31471875309944153, ""prediction_std"": 0.050478022545576096}}","{""encoder_H"": {""all"": 0.00037835928378626704}, ""decoder_hidden"": {""all"": 2.6753654310596175e-05}, ""base_logits"": {""AU"": 0.00040995373274199665, ""VA"": 0.0006362702697515488, ""expression"": 0.0002551435027271509}, ""stochastic_logits"": {""AU"": 5.406309719546698e-05, ""VA"": 0.00010853793355636299, ""expression"": 5.029852036386728e-05}, ""final_raw"": {""AU"": 0.00022089995036367327, ""VA"": 0.00039942015428096056, ""expression"": 0.00014467495202552527}}"
C0,5500,0.5348833203315735,"{""AU"": {""vjp_norm"": 0.6027282476425171, ""finite"": true}, ""VA"": {""vjp_norm"": 5.92041540145874, ""finite"": true}, ""expression"": {""vjp_norm"": 0.7678453922271729, ""finite"": true}}","{""AU"": {""mean"": 0.16059017181396484, ""std"": 0.2573050558567047, ""abs_quantiles"": {""min"": 0.00165209686383605, ""p05"": 0.004431142471730709, ""p50"": 0.030424736440181732, ""p95"": 0.8425257802009583, ""p99"": 0.9540241360664368, ""max"": 0.9858474135398865}, ""boundary_fraction"": 0.2525555491447449, ""prediction_std"": 0.050485823303461075}, ""VA"": {""mean"": -0.024787060916423798, ""std"": 0.7256646752357483, ""abs_quantiles"": {""min"": 0.0005745291127823293, ""p05"": 0.25049132108688354, ""p50"": 0.7523277401924133, ""p95"": 0.9209793210029602, ""p99"": 0.9484422206878662, ""max"": 0.9680925607681274}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5268864035606384}, ""expression"": {""mean"": 0.125, ""std"": 0.17048834264278412, ""abs_quantiles"": {""min"": 0.0005758489714935422, ""p05"": 0.003794068703427911, ""p50"": 0.049340322613716125, ""p95"": 0.5190375447273254, ""p99"": 0.7444949150085449, ""max"": 0.9654608964920044}, ""boundary_fraction"": 0.19833333790302277, ""prediction_std"": 0.054169535636901855}}","{""encoder_H"": {""all"": 0.00035439376370050013}, ""decoder_hidden"": {""all"": 3.3749987778719515e-05}, ""base_logits"": {""AU"": 0.000360004574758932, ""VA"": 0.0006576116429641843, ""expression"": 0.0002903943241108209}, ""stochastic_logits"": {""AU"": 4.3860032747033983e-05, ""VA"": 0.0002043774729827419, ""expression"": 4.6889250370441005e-05}, ""final_raw"": {""AU"": 0.00019304442685097456, ""VA"": 0.0004669195623137057, ""expression"": 0.00015696110494900495}}"
