seed,arm,lambda_group,input_index,frames,K,boundary_abs_change,interior_abs_change,finite,domain,candidate_consistency_max_error
42,C2,0.03,35,689,10,,0.0142693892121315,True,True,1.5944242477416992e-06
42,C2,0.03,36,415,10,,0.014237613417208195,True,True,1.4603137969970703e-06
42,C2,0.03,37,600,10,,0.016847115010023117,True,True,1.519918441772461e-06
42,C2,0.03,38,543,10,,0.015411094762384892,True,True,1.1473894119262695e-06
42,C2,0.03,39,516,10,,0.018129782751202583,True,True,1.2069940567016602e-06
42,C2,0.03,40,271,10,,0.015165521763265133,True,True,1.1175870895385742e-06
42,C2,0.03,41,511,10,,0.012553428299725056,True,True,1.3709068298339844e-06
42,C2,0.03,42,1350,10,0.061090100556612015,0.014489465393126011,True,True,1.4007091522216797e-06
42,C2,0.03,43,1056,10,0.1040816530585289,0.017174560576677322,True,True,1.5497207641601562e-06
42,C2,0.03,44,2403,10,0.05755835026502609,0.014345290139317513,True,True,1.4416873455047607e-06
42,C2,0.03,45,2251,10,0.06354624778032303,0.0189839918166399,True,True,1.6391277313232422e-06
42,C2,0.03,46,3687,10,0.045582257211208344,0.012880032882094383,True,True,1.3690441846847534e-06
42,C2,0.03,47,1800,10,0.0668545812368393,0.016510941088199615,True,True,1.4454126358032227e-06
42,C2,0.03,48,935,10,0.05399299040436745,0.01728139817714691,True,True,1.2926757335662842e-06
42,C2,0.03,49,1234,10,0.04489678516983986,0.01517845131456852,True,True,1.3336539268493652e-06
42,C2,0.03,50,1231,10,0.064804807305336,0.01786414533853531,True,True,1.4584511518478394e-06
42,C2,0.03,51,1134,10,0.061891186982393265,0.016579022631049156,True,True,1.4007091522216797e-06
42,C2,0.03,52,5696,10,0.07323897629976273,0.01218427810817957,True,True,1.4901161193847656e-06
42,C2,0.03,53,5943,10,0.05375390499830246,0.012904208153486252,True,True,1.7583370208740234e-06
42,C2,0.03,54,3480,10,0.06396619230508804,0.013905096799135208,True,True,1.341104507446289e-06
42,C2,0.03,55,3505,10,0.056951578706502914,0.012438247911632061,True,True,1.4603137969970703e-06
42,C2,0.03,56,989,10,0.07734289020299911,0.013941192999482155,True,True,1.1026859283447266e-06
42,C2,0.03,57,1015,10,0.04657405987381935,0.01660960167646408,True,True,1.2703239917755127e-06
42,C2,0.03,58,1198,10,0.04040847346186638,0.012712877243757248,True,True,1.1399388313293457e-06
42,C2,0.03,59,929,10,0.11128015071153641,0.015745416283607483,True,True,1.296401023864746e-06
42,C2,0.03,60,1892,10,0.04335552081465721,0.014125967398285866,True,True,1.1920928955078125e-06
42,C2,0.03,61,3455,10,0.0522180050611496,0.011074239388108253,True,True,1.2516975402832031e-06
42,C2,0.03,62,3334,10,0.052557572722435,0.00990103930234909,True,True,1.5497207641601562e-06
42,C2,0.03,63,3599,10,0.06548356264829636,0.013859708793461323,True,True,1.430511474609375e-06
42,C2,0.03,64,2610,10,0.06756757944822311,0.01695096306502819,True,True,1.3560056686401367e-06
42,C2,0.03,65,1685,10,0.047249749302864075,0.021115440875291824,True,True,1.2516975402832031e-06
42,C2,0.03,66,2613,10,0.05974830687046051,0.015866247937083244,True,True,1.4528632164001465e-06
42,C2,0.03,67,1709,10,0.06336358189582825,0.01836535893380642,True,True,1.5050172805786133e-06
42,C2,0.03,68,4558,10,0.0481160469353199,0.010501306504011154,True,True,1.5906989574432373e-06
42,C2,0.03,69,4473,10,0.03758320212364197,0.007654078770428896,True,True,1.2069940567016602e-06
42,C2,0.03,70,3729,10,0.04885488748550415,0.008738180622458458,True,True,1.3671815395355225e-06
42,C2,0.03,71,4561,10,0.04737158864736557,0.009478452615439892,True,True,1.8700957298278809e-06
42,C2,0.03,72,3416,10,0.04640408977866173,0.009618440642952919,True,True,1.0728836059570312e-06
42,C2,0.03,73,3596,10,0.05729307606816292,0.008649103343486786,True,True,1.0728836059570312e-06
42,C2,0.03,74,5279,10,0.057205863296985626,0.012438194826245308,True,True,1.6987323760986328e-06
42,C2,0.03,75,5456,10,0.05570550262928009,0.010455434210598469,True,True,1.2516975402832031e-06
42,C2,0.03,76,3209,10,0.050881125032901764,0.010641653090715408,True,True,1.2777745723724365e-06
42,C2,0.03,77,2183,10,0.04902096837759018,0.01650177128612995,True,True,1.2218952178955078e-06
42,C2,0.03,78,6781,10,0.052344776690006256,0.009762726724147797,True,True,1.4901161193847656e-06
42,C2,0.03,79,1654,10,0.04905466362833977,0.017941981554031372,True,True,1.3932585716247559e-06
42,C2,0.1,0,1926,10,0.08711765706539154,0.025479456409811974,True,True,1.3262033462524414e-06
42,C2,0.1,1,1167,10,0.05087884142994881,0.04557789862155914,True,True,1.0132789611816406e-06
42,C2,0.1,2,1470,10,0.07499976456165314,0.032552607357501984,True,True,1.1026859283447266e-06
42,C2,0.1,3,692,10,,0.04430592432618141,True,True,1.043081283569336e-06
42,C2,0.1,4,1053,10,0.0788162499666214,0.02944323420524597,True,True,1.2218952178955078e-06
42,C2,0.1,5,1048,10,0.06350487470626831,0.03503180295228958,True,True,1.080334186553955e-06
42,C2,0.1,6,2399,10,0.08176302909851074,0.031360119581222534,True,True,1.7285346984863281e-06
42,C2,0.1,7,1922,10,0.062344349920749664,0.02977069839835167,True,True,1.0728836059570312e-06
42,C2,0.1,8,2068,10,0.06577683240175247,0.024310695007443428,True,True,1.385807991027832e-06
42,C2,0.1,9,1497,10,0.0640077143907547,0.038108084350824356,True,True,1.430511474609375e-06
42,C2,0.1,10,1558,10,0.06036963313817978,0.033313605934381485,True,True,1.4454126358032227e-06
42,C2,0.1,11,1227,10,0.11817928403615952,0.040919724851846695,True,True,1.6242265701293945e-06
42,C2,0.1,12,4147,10,0.07789786159992218,0.02042361907660961,True,True,1.341104507446289e-06
42,C2,0.1,13,4776,10,0.06908366084098816,0.02165018580853939,True,True,1.5348196029663086e-06
42,C2,0.1,14,4410,10,0.08758155256509781,0.02019292302429676,True,True,1.3709068298339844e-06
42,C2,0.1,15,1980,10,0.09652868658304214,0.030949808657169342,True,True,1.2665987014770508e-06
42,C2,0.1,16,1085,10,0.08177601546049118,0.025771846994757652,True,True,1.2516975402832031e-06
42,C2,0.1,17,3846,10,0.09589441865682602,0.029578685760498047,True,True,1.3113021850585938e-06
42,C2,0.1,18,2070,10,0.07618659734725952,0.024167876690626144,True,True,1.3969838619232178e-06
42,C2,0.1,19,2335,10,0.08869171142578125,0.025955142453312874,True,True,1.519918441772461e-06
42,C2,0.1,20,1109,10,0.04758122190833092,0.0550767257809639,True,True,1.1026859283447266e-06
42,C2,0.1,21,1020,10,0.06640041619539261,0.03656791150569916,True,True,8.754432201385498e-07
42,C2,0.1,22,935,10,0.06560353934764862,0.04984831437468529,True,True,1.2665987014770508e-06
42,C2,0.1,23,1051,10,0.04911603778600693,0.046603549271821976,True,True,9.830109775066376e-07
42,C2,0.1,24,990,10,0.07239231467247009,0.0273552555590868,True,True,1.1920928955078125e-06
42,C2,0.1,25,984,10,0.11002480983734131,0.03181973099708557,True,True,1.3709068298339844e-06
42,C2,0.1,26,1413,10,0.056827083230018616,0.03154740482568741,True,True,1.2777745723724365e-06
42,C2,0.1,27,1256,10,0.07230529189109802,0.03000578097999096,True,True,1.0058283805847168e-06
42,C2,0.1,28,473,10,,0.04347061365842819,True,True,1.0356307029724121e-06
42,C2,0.1,29,476,10,,0.042323190718889236,True,True,1.3187527656555176e-06
42,C2,0.1,30,1232,10,0.06881590932607651,0.05278763920068741,True,True,1.5422701835632324e-06
42,C2,0.1,31,870,10,0.08547379821538925,0.038446325808763504,True,True,8.791685104370117e-07
42,C2,0.1,32,514,10,,0.043926678597927094,True,True,1.2218952178955078e-06
42,C2,0.1,33,389,10,,0.0379130095243454,True,True,9.5367431640625e-07
42,C2,0.1,34,1233,10,0.06487710028886795,0.03100740909576416,True,True,1.1846423149108887e-06
42,C2,0.1,35,689,10,,0.036758240312337875,True,True,9.648501873016357e-07
42,C2,0.1,36,415,10,,0.0361127145588398,True,True,1.1324882507324219e-06
42,C2,0.1,37,600,10,,0.04725422337651253,True,True,1.4007091522216797e-06
42,C2,0.1,38,543,10,,0.03765272721648216,True,True,1.0579824447631836e-06
42,C2,0.1,39,516,10,,0.04572203382849693,True,True,1.0691583156585693e-06
42,C2,0.1,40,271,10,,0.03161179646849632,True,True,8.344650268554688e-07
42,C2,0.1,41,511,10,,0.031934384256601334,True,True,1.2647360563278198e-06
42,C2,0.1,42,1350,10,0.12814770638942719,0.03810784965753555,True,True,1.2516975402832031e-06
42,C2,0.1,43,1056,10,0.1353180706501007,0.038642849773168564,True,True,1.0728836059570312e-06
42,C2,0.1,44,2403,10,0.08416461944580078,0.03501977398991585,True,True,1.341104507446289e-06
42,C2,0.1,45,2251,10,0.07098937034606934,0.05045504495501518,True,True,1.4603137969970703e-06
42,C2,0.1,46,3687,10,0.07068809866905212,0.03008883073925972,True,True,1.2218952178955078e-06
42,C2,0.1,47,1800,10,0.06266205757856369,0.046265363693237305,True,True,1.5795230865478516e-06
42,C2,0.1,48,935,10,0.06130114197731018,0.036392536014318466,True,True,1.2367963790893555e-06
42,C2,0.1,49,1234,10,0.04780030623078346,0.039156198501586914,True,True,1.6689300537109375e-06
42,C2,0.1,50,1231,10,0.0823453962802887,0.04480091854929924,True,True,1.0728836059570312e-06
42,C2,0.1,51,1134,10,0.06635918468236923,0.04587918892502785,True,True,1.2367963790893555e-06
42,C2,0.1,52,5696,10,0.1000799909234047,0.03077813982963562,True,True,1.341104507446289e-06
42,C2,0.1,53,5943,10,0.08694721013307571,0.0336727611720562,True,True,1.2479722499847412e-06
42,C2,0.1,54,3480,10,0.0895325243473053,0.034649405628442764,True,True,1.2069940567016602e-06
42,C2,0.1,55,3505,10,0.0821097195148468,0.02987937070429325,True,True,1.4975666999816895e-06
42,C2,0.1,56,989,10,0.06706912815570831,0.04079347103834152,True,True,1.6689300537109375e-06
42,C2,0.1,57,1015,10,0.13170501589775085,0.04628235846757889,True,True,1.2814998626708984e-06
42,C2,0.1,58,1198,10,0.06096576899290085,0.033524420112371445,True,True,1.2069940567016602e-06
42,C2,0.1,59,929,10,0.13320551812648773,0.041232217103242874,True,True,1.0654330253601074e-06
42,C2,0.1,60,1892,10,0.07002423703670502,0.03444146737456322,True,True,1.5869736671447754e-06
42,C2,0.1,61,3455,10,0.0684112012386322,0.0304153673350811,True,True,1.4007091522216797e-06
42,C2,0.1,62,3334,10,0.0695669949054718,0.01984693668782711,True,True,1.7136335372924805e-06
42,C2,0.1,63,3599,10,0.08187854290008545,0.035474393516778946,True,True,1.3113021850585938e-06
42,C2,0.1,64,2610,10,0.07358618825674057,0.04332419112324715,True,True,1.4156103134155273e-06
42,C2,0.1,65,1685,10,0.05670367553830147,0.056162379682064056,True,True,1.430511474609375e-06
42,C2,0.1,66,2613,10,0.056678395718336105,0.04576077312231064,True,True,1.5050172805786133e-06
42,C2,0.1,67,1709,10,0.07892584055662155,0.043933793902397156,True,True,1.2516975402832031e-06
42,C2,0.1,68,4558,10,0.07258352637290955,0.023737262934446335,True,True,1.5944242477416992e-06
42,C2,0.1,69,4473,10,0.04896460101008415,0.010634815320372581,True,True,1.8775463104248047e-06
42,C2,0.1,70,3729,10,0.03888557851314545,0.011526244692504406,True,True,1.4901161193847656e-06
42,C2,0.1,71,4561,10,0.054310787469148636,0.014027034863829613,True,True,1.646578311920166e-06
42,C2,0.1,72,3416,10,0.061303768306970596,0.018758969381451607,True,True,1.3560056686401367e-06
42,C2,0.1,73,3596,10,0.06827275454998016,0.02014995366334915,True,True,1.4603137969970703e-06
42,C2,0.1,74,5279,10,0.06888402253389359,0.030635902658104897,True,True,1.296401023864746e-06
42,C2,0.1,75,5456,10,0.07553966343402863,0.025308864191174507,True,True,1.4379620552062988e-06
42,C2,0.1,76,3209,10,0.073731429874897,0.02360912226140499,True,True,1.0728836059570312e-06
42,C2,0.1,77,2183,10,0.07114319503307343,0.04407147318124771,True,True,1.341104507446289e-06
42,C2,0.1,78,6781,10,0.09129860997200012,0.022897198796272278,True,True,1.3094395399093628e-06
42,C2,0.1,79,1654,10,0.06236007437109947,0.04602853208780289,True,True,1.4118850231170654e-06
