/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
R-distance 252 3.719543218612671 -0.0018087593838060911
R-distance 253 3.6261422634124756 0.005979091323205666
R-distance 254 3.5772080421447754 0.010998968085391426
R-distance 255 3.680079698562622 -0.014146336991830566
R-distance 256 3.601250410079956 -0.013440012592759133
R-distance 257 3.757108688354492 -0.0013011002976895726
R-distance 258 3.8226778507232666 -0.004064419797663277
R-distance 259 3.719208002090454 0.00046329579537953693
R-distance 260 3.5174379348754883 -0.014045934355610258
R-distance 261 3.7695772647857666 0.011484491972009892
R-distance 262 3.7237021923065186 0.000966845219916479
R-distance 263 3.7304067611694336 0.006369368331898784
R-distance 264 3.570100784301758 0.011156996594637293
R-distance 265 3.7174205780029297 0.0006070889307117967
R-distance 266 3.681781053543091 -0.004567633116480607
R-distance 267 3.799452066421509 0.0028625969878255833
R-distance 268 3.741410493850708 -0.00310823223092882
R-distance 269 3.669602394104004 0.019615604407827905
R-distance 270 3.7505686283111572 0.0014911691668999085
R-distance 271 3.9779160022735596 -0.014401224865333262
R-distance 272 3.559751033782959 -0.008066207959252836
R-distance 273 3.6521003246307373 -0.001309320567079908
R-distance 274 3.668001174926758 -0.01235562325488644
R-distance 275 3.770799398422241 0.001839554100344998
R-distance 276 3.6136574745178223 -0.0122221453754797
R-distance 277 3.518956422805786 0.0009516603344039255
R-distance 278 3.6732382774353027 0.002063909705780276
R-distance 279 3.7286477088928223 0.01113766255123423
R-distance 280 3.758334159851074 -0.015123617669605238
R-distance 281 3.7179737091064453 0.005695237213654281
R-distance 282 3.7431771755218506 -0.015066852090826189
R-distance 283 3.747762680053711 -0.005160536763442991
R-distance 284 3.67769455909729 0.0037684851852723966
R-distance 285 3.768801212310791 0.004296226449905305
R-distance 286 3.754688262939453 0.0012421945921367696
R-distance 287 3.6871297359466553 -0.007545490651024523
R-distance 288 3.7391088008880615 0.00958846227289243
R-distance 289 3.736663341522217 -0.005803534517051645
R-distance 290 3.5291748046875 -0.012335661720373281
R-distance 291 3.619250535964966 0.004361765783799854
R-distance 292 3.634779691696167 0.005699240806784189
R-distance 293 3.6440510749816895 0.012644633651669325
R-distance 294 3.7201404571533203 0.003088564884495071
