arm,step,source,group,weight,total,DC,slow,fast
B1-ratio,1000,19,AU,0.6,0.06572994129561004,0.020009096126073028,0.040135206756791324,0.0055856384127456965
B1-ratio,1000,19,VA,0.08,0.017526462874439697,0.008742524473556787,0.007336140665027586,0.0014477977358553198
B1-ratio,1000,19,expression,0.32,0.04493414796833125,0.015621833710111012,0.025624580789482546,0.0036877334687376953
B1-ratio,1000,20,AU,0.6,0.05996499033002816,0.012750984294807819,0.04362911531036257,0.0035848907248577522
B1-ratio,1000,20,VA,0.08,0.017353955888067586,0.007756724567419067,0.008333581504338008,0.0012636498163105096
B1-ratio,1000,20,expression,0.32,0.03531123770293447,0.00886951015824571,0.023967402603735095,0.0024743249409536617
B1-ratio,1000,21,AU,0.6,0.07019159919692547,0.013730791129505811,0.052036332705182986,0.004424475362236667
B1-ratio,1000,21,VA,0.08,0.01877115310782814,0.005697960465265466,0.011819326487138812,0.0012538661554238552
B1-ratio,1000,21,expression,0.32,0.05891208938737869,0.025099937178403746,0.031480464396305946,0.002331687812668987
B1-ratio,1000,22,AU,0.6,0.07337866273286744,0.022212240664445347,0.04612883733281527,0.005037584735606834
B1-ratio,1000,22,VA,0.08,0.01891857637797819,0.008186210276908627,0.009667189700512795,0.0010651764005567622
B1-ratio,1000,22,expression,0.32,0.0638355869085564,0.026991521963025872,0.03352570973408592,0.003318355211444595
B1-ratio,1000,23,AU,0.6,0.07708599711204837,0.021766994375024124,0.05230892290686825,0.003010079830156006
B1-ratio,1000,23,VA,0.08,0.014754663698166555,0.005468615870415308,0.008321405048012848,0.0009646427797384013
B1-ratio,1000,23,expression,0.32,0.03930095933913266,0.009209865455963986,0.027346911430297632,0.002744182452871049
B1-ratio,1000,24,AU,0.6,0.0743849825288218,0.018747426536106976,0.04923143770207159,0.006406118290643232
B1-ratio,1000,24,VA,0.08,0.016779686590647918,0.005638156450716033,0.009656752066554822,0.001484778073377062
B1-ratio,1000,24,expression,0.32,0.048082562494558695,0.01656905722474725,0.028634060149147218,0.0028794451206642212
B1-ratio,1000,25,AU,0.6,0.09397293302390022,0.025516597906480643,0.062140530673662854,0.006315804443756727
B1-ratio,1000,25,VA,0.08,0.014789493892918577,0.004531623210575544,0.008955109005559911,0.0013027616767831197
B1-ratio,1000,25,expression,0.32,0.07302828330197361,0.0383839488543243,0.03125830623014298,0.0033860282175063325
B1-ratio,1000,26,AU,0.6,0.06718416212342458,0.020247963696778785,0.0424450498312313,0.004491148595414514
B1-ratio,1000,26,VA,0.08,0.019723801179724786,0.010157826985604376,0.008304849554961023,0.0012611246391593884
B1-ratio,1000,26,expression,0.32,0.05818968159281118,0.032141702219002435,0.023876311779931988,0.002171667593876764
B1-ratio,1000,27,AU,0.6,0.06053196300663485,0.014703464894520388,0.0429792068658109,0.002849291246303562
B1-ratio,1000,27,VA,0.08,0.012865499703606018,0.0038584302599493536,0.007887596076793894,0.001119473366862771
B1-ratio,1000,27,expression,0.32,0.051663368115340086,0.021691407183995138,0.027692454997626435,0.0022795059337185164
B1-ratio,1000,28,AU,0.6,0.0877636105197485,0.025930454339806796,0.054600361293011386,0.007232794886930322
B1-ratio,1000,28,VA,0.08,0.012869356991741696,0.0038858178917607514,0.007764402814084573,0.0012191362858963736
B1-ratio,1000,28,expression,0.32,0.039067946538404334,0.011170787658276208,0.02570831723940383,0.002188841640724282
B1-ratio,1000,29,AU,0.6,0.0814849678682918,0.027511585528545122,0.050878188224898924,0.0030951941148477597
B1-ratio,1000,29,VA,0.08,0.011890263224855308,0.004213386888518779,0.0069125266523838245,0.0007643496839527041
B1-ratio,1000,29,expression,0.32,0.03320783813999304,0.0127914228986641,0.018844703545186015,0.0015717116961429345
B1-ratio,1000,30,AU,0.6,0.07659238841250125,0.030934973430248265,0.04161153625035923,0.004045878731893751
B1-ratio,1000,30,VA,0.08,0.015545046523434972,0.006042217586192344,0.008589884312263844,0.0009129446249787844
B1-ratio,1000,30,expression,0.32,0.04536144558153316,0.01634438746988864,0.026439852260530576,0.002577205851113948
B1-ratio,1000,31,AU,0.6,0.05802666345535357,0.01275107032128892,0.039665078644571077,0.005610514489493574
B1-ratio,1000,31,VA,0.08,0.013671776292315823,0.006012793570902688,0.006512838255822114,0.0011461444655910195
B1-ratio,1000,31,expression,0.32,0.03874955097255692,0.01200205509630368,0.024030437896806936,0.002717057979446305
B1-ratio,1000,32,AU,0.6,0.07729751968398246,0.020318871422478905,0.05193785578379581,0.005040792477707741
B1-ratio,1000,32,VA,0.08,0.015545713950857645,0.006525672250969713,0.0079373301976227,0.0010827115022652377
B1-ratio,1000,32,expression,0.32,0.04473008036611156,0.013436510858086868,0.028815733716376274,0.002477835791648419
B1-ratio,1000,33,AU,0.6,0.07754352709333999,0.023697785245010948,0.04745055822650776,0.00639518362182128
B1-ratio,1000,33,VA,0.08,0.016648500641002272,0.008198813608184216,0.007173083486261608,0.0012766035465564493
B1-ratio,1000,33,expression,0.32,0.04767624842922071,0.015351844951365866,0.029048458409596543,0.00327594506825831
B1-ratio,1000,34,AU,0.6,0.06470542184331826,0.015352031626666547,0.04429296253506265,0.005060427681589058
B1-ratio,1000,34,VA,0.08,0.021110525402902584,0.011459362652743084,0.008483741989609203,0.0011674207605502952
B1-ratio,1000,34,expression,0.32,0.06294781154172095,0.029100482429587397,0.03159554231101799,0.0022517868011155506
B1-ratio,1000,35,AU,0.6,0.06774343266234119,0.01862226832089783,0.045092590210727805,0.0040285741307155435
B1-ratio,1000,35,VA,0.08,0.02229326173419902,0.011368594034834896,0.00980449019273184,0.0011201775066322832
B1-ratio,1000,35,expression,0.32,0.04606941813278668,0.020038075087674415,0.024342259595667572,0.0016890834494446858
B1-ratio,1000,36,AU,0.6,0.0628383984610509,0.02218084203191809,0.036114645536421325,0.004542910892711475
B1-ratio,1000,36,VA,0.08,0.015477395511041984,0.00680634049089056,0.007597056293919696,0.001073998726231728
B1-ratio,1000,36,expression,0.32,0.05293417051650099,0.02678728734345162,0.02411373213712066,0.0020331510359287213
B1-ratio,1000,37,AU,0.6,0.06268452535504297,0.017560020193921284,0.0414375817903256,0.003686923370796071
B1-ratio,1000,37,VA,0.08,0.015171679712085542,0.009194054106867302,0.00520868142985729,0.0007689441753609514
B1-ratio,1000,37,expression,0.32,0.04319180453568982,0.018351394271056753,0.02299712722580223,0.0018432830388308474
B1-ratio,1000,38,AU,0.6,0.062041467202614296,0.025094595388076735,0.0329783820499856,0.0039684897645519725
B1-ratio,1000,38,VA,0.08,0.012492548390190051,0.004797004154627018,0.00628110309624391,0.0014144411393191255
B1-ratio,1000,38,expression,0.32,0.01995166760408653,0.004056626996586565,0.01303941979676138,0.0028556208107385836
B1-ratio,1000,39,AU,0.6,0.0937421714213622,0.024902013889555746,0.06378564881388944,0.0050545087179170115
B1-ratio,1000,39,VA,0.08,0.02000683058135784,0.008301043942788109,0.010586528598452728,0.001119258040117002
B1-ratio,1000,39,expression,0.32,0.06245603279244315,0.02897397596996201,0.03086682409849427,0.002615232723986886
B1-ratio,1000,40,AU,0.6,0.07418651075537863,0.02880910708920821,0.037485859835445806,0.007891543830724606
B1-ratio,1000,40,VA,0.08,0.015602479603527812,0.007184527287280731,0.007068194471173726,0.001349757845073355
B1-ratio,1000,40,expression,0.32,0.03185961983483287,0.013263571822001427,0.01569577223423975,0.002900275778591691
B1-ratio,1000,41,AU,0.6,0.0540626260468818,0.013376364907555057,0.035625538354963966,0.005060722784362778
B1-ratio,1000,41,VA,0.08,0.015546313675228886,0.008796028890002784,0.0055479905507128556,0.001202294234513247
B1-ratio,1000,41,expression,0.32,0.05132781512887772,0.02154645781184521,0.02762345704017974,0.002157900276852761
B1-ratio,1000,42,AU,0.6,0.07230737902538976,0.01870740543474279,0.049350473126493793,0.0042495004641531844
B1-ratio,1000,42,VA,0.08,0.015387693138971715,0.00757791175710977,0.0066347852182574015,0.0011749961636045429
B1-ratio,1000,42,expression,0.32,0.06417218044073537,0.03227091390472353,0.029388493684152278,0.0025127728518595533
B1-ratio,1000,43,AU,0.6,0.07176078132548111,0.014678222171045823,0.05237487205900193,0.004707687095433355
B1-ratio,1000,43,VA,0.08,0.021285486252991575,0.008649495492761491,0.011521316370497765,0.0011146743897323167
B1-ratio,1000,43,expression,0.32,0.04681203922391774,0.012583574569337844,0.03116559596503866,0.003062868689541228
B1-ratio,1000,44,AU,0.6,0.11149865617064884,0.03736706541782044,0.06838456022428023,0.005747030528548179
B1-ratio,1000,44,VA,0.08,0.026516127514757522,0.012925446102766589,0.011951007626090996,0.001639673785899947
B1-ratio,1000,44,expression,0.32,0.07359670758235742,0.03092536116463907,0.039140038387099965,0.003531308030618359
B1-ratio,1000,45,AU,0.6,0.09101378803206552,0.025284763645830367,0.06010433183927593,0.0056246925469592285
B1-ratio,1000,45,VA,0.08,0.017884074510376366,0.00803336933639131,0.008504157687701967,0.0013465474862830865
B1-ratio,1000,45,expression,0.32,0.04699549710834749,0.018440824887370467,0.025721990508486246,0.0028326817124907783
B1-ratio,1000,46,AU,0.6,0.08200792392776639,0.01773219008940635,0.0576062895967464,0.006669444241613633
B1-ratio,1000,46,VA,0.08,0.020785286674140487,0.008075739765398668,0.011105204424050453,0.0016043424846913618
B1-ratio,1000,46,expression,0.32,0.05610605872958388,0.02013283575881517,0.032783629158086636,0.003189593812682087
B1-ratio,1000,47,AU,0.6,0.08352213371204158,0.01839330298855373,0.05976137132422993,0.005367459399257911
B1-ratio,1000,47,VA,0.08,0.01667116751781343,0.0045482497023379845,0.0107876186561947,0.0013352991592807456
B1-ratio,1000,47,expression,0.32,0.05673529790754973,0.020309902066473547,0.032405701387407275,0.0040196944536688975
B1-ratio,1000,48,AU,0.6,0.058253608157920474,0.02227982780221743,0.032410827975487666,0.0035629523802153795
B1-ratio,1000,48,VA,0.08,0.011285339858233483,0.004926871244701269,0.005455248207582571,0.0009032204059496435
B1-ratio,1000,48,expression,0.32,0.03735121889121762,0.016058291879011893,0.018453727189150164,0.002839199823055565
B1-ratio,1000,49,AU,0.6,0.06359488800466295,0.019663832291717278,0.04170160572669155,0.002229449986254134
B1-ratio,1000,49,VA,0.08,0.014258716940725955,0.006045732500831918,0.0071370099062196355,0.001075974533674402
B1-ratio,1000,49,expression,0.32,0.05963855638068845,0.03274287499788352,0.024129898783559606,0.0027657825992453196
B1-ratio,1000,50,AU,0.6,0.07150290963889586,0.028693879762828098,0.038262580885917954,0.004546448990149798
B1-ratio,1000,50,VA,0.08,0.012382260843701247,0.004535021001075338,0.006683222875193355,0.001164016967432555
B1-ratio,1000,50,expression,0.32,0.025729104709983287,0.009609942660332368,0.014347818725565644,0.0017713433240852754
B1-ratio,1000,51,AU,0.6,0.09740040745915533,0.030844485956211695,0.061198649371373204,0.0053572721315704435
B1-ratio,1000,51,VA,0.08,0.016116051346997548,0.004762464451677207,0.010400274989157318,0.0009533119061630218
B1-ratio,1000,51,expression,0.32,0.06713542289280351,0.028561443612411908,0.0365289877966629,0.002044991483728715
B1-ratio,1000,52,AU,0.6,0.08746622706093841,0.029158534120531644,0.049173796908299025,0.009133896032107748
B1-ratio,1000,52,VA,0.08,0.029176876987001603,0.016257107991205378,0.010763219691312456,0.0021565493044837574
B1-ratio,1000,52,expression,0.32,0.05447347494488962,0.020435439756105196,0.0284805296712732,0.0055575055175112395
B1-ratio,1000,53,AU,0.6,0.05561489836467329,0.016022651296276114,0.034501122915945766,0.0050911241524514
B1-ratio,1000,53,VA,0.08,0.010435277488525886,0.002970747379464394,0.005485986068055097,0.0019785440410063945
B1-ratio,1000,53,expression,0.32,0.04193994376488308,0.018114556319506727,0.019713186584865417,0.0041122008605109376
B1-ratio,1000,54,AU,0.6,0.08910769716229802,0.03354830274194965,0.051307490523628596,0.004251903896719781
B1-ratio,1000,54,VA,0.08,0.02740244889675718,0.013371375840356182,0.01252342400168927,0.0015076490547117243
B1-ratio,1000,54,expression,0.32,0.07646115995002196,0.03578435715533466,0.03676606628040184,0.003910736514285458
B1-ratio,1000,55,AU,0.6,0.07460362290760485,0.018815638744103722,0.050745365781128204,0.005042618382372919
B1-ratio,1000,55,VA,0.08,0.017295808420780944,0.006700096128451288,0.009089378147998053,0.0015063341443316055
B1-ratio,1000,55,expression,0.32,0.05183297288330773,0.013982413207817613,0.033548152745770145,0.004302406929719973
B1-ratio,1000,56,AU,0.6,0.06368373776894032,0.0187160959554064,0.04137323277542104,0.0035944090381128794
B1-ratio,1000,56,VA,0.08,0.014697105640488163,0.004824129810280331,0.008630382129295604,0.0012425937009122319
B1-ratio,1000,56,expression,0.32,0.04411764062796575,0.014465610825068947,0.026592286151959424,0.003059743650937391
B1-ratio,1000,57,AU,0.6,0.07725198877123471,0.019489559986779016,0.05359903152499074,0.004163397259464968
B1-ratio,1000,57,VA,0.08,0.024276310970406452,0.012713989071902116,0.010381569047079065,0.001180752851425278
B1-ratio,1000,57,expression,0.32,0.05195424663767375,0.02037824049711498,0.028818036857192388,0.002757969283366379
B1-ratio,1000,58,AU,0.6,0.05229140538974692,0.011586400823230592,0.03644406908139334,0.004260935485123001
B1-ratio,1000,58,VA,0.08,0.01542381389853531,0.006930218081413938,0.007167052714176115,0.0013265431029452583
B1-ratio,1000,58,expression,0.32,0.04885266878328649,0.02199167791844639,0.024262267075401963,0.0025987237894381354
B1-ratio,1000,59,AU,0.6,0.09441946141992517,0.03336063214595574,0.057848974556610165,0.003209854717359271
B1-ratio,1000,59,VA,0.08,0.016741361691008958,0.004922249457654272,0.010886134560379313,0.0009329776729753771
B1-ratio,1000,59,expression,0.32,0.05016481539969527,0.014893188341800161,0.032935532976870144,0.0023360940810249666
B1-ratio,1000,60,AU,0.6,0.08997125022335245,0.02758484978423729,0.05843154756434797,0.003954852874767179
B1-ratio,1000,60,VA,0.08,0.01784233493232466,0.006969474738642477,0.009677410540372376,0.0011954496533098087
B1-ratio,1000,60,expression,0.32,0.05760112195894221,0.0222521620643383,0.03150970980580779,0.0038392500887961143
B1-ratio,1000,61,AU,0.6,0.0718531917720821,0.020972707531340284,0.04542970632541456,0.0054507779153272675
B1-ratio,1000,61,VA,0.08,0.017384940138430297,0.007189740154354599,0.008387813920843751,0.001807386063231946
B1-ratio,1000,61,expression,0.32,0.04542224440365691,0.013067645221326194,0.027996154988139194,0.004358444194191521
B1-ratio,1000,62,AU,0.6,0.028462130781499603,0.011101277180395651,0.014549909336710637,0.0028109442643933116
B1-ratio,1000,62,VA,0.08,0.010111078135434649,0.004109983539901336,0.004709616632584304,0.0012914779629490095
B1-ratio,1000,62,expression,0.32,0.037500666880801975,0.017050241927619926,0.015351873755822143,0.005098551197359912
B1-ratio,1000,63,AU,0.6,0.08602224050625613,0.03395782769953087,0.047644661981136864,0.004419750825588417
B1-ratio,1000,63,VA,0.08,0.017275430341488388,0.006222024457666564,0.00956932468106627,0.0014840812027555577
B1-ratio,1000,63,expression,0.32,0.05590720004594918,0.022243135708564545,0.030370583613231774,0.00329348072415286
B1-ratio,1000,64,AU,0.6,0.09091322952268774,0.02447728504203287,0.060753279079817146,0.005682665400837704
B1-ratio,1000,64,VA,0.08,0.023202530147928738,0.010269817610460722,0.011443302964797581,0.0014894095726704396
B1-ratio,1000,64,expression,0.32,0.05828593234554189,0.0180899418783811,0.03498315325043368,0.005212837216727113
B1-ratio,1000,65,AU,0.6,0.0656276730051338,0.018949645420606162,0.04273955689986442,0.0039384706846632206
B1-ratio,1000,65,VA,0.08,0.011502372347440407,0.004017908160965245,0.00638617008928549,0.0010982940971896705
B1-ratio,1000,65,expression,0.32,0.04061247377364959,0.01646067382065423,0.02218110829827345,0.001970691654721905
B1-ratio,1000,66,AU,0.6,0.06130980902123471,0.014732866040618617,0.04218241999173244,0.004394522988883667
B1-ratio,1000,66,VA,0.08,0.01448040450796914,0.005201027651562466,0.00793733230722226,0.001342044549184413
B1-ratio,1000,66,expression,0.32,0.05586646893859426,0.027900107788755166,0.0247724948644823,0.003193866285356795
B1-ratio,1000,67,AU,0.6,0.06922382316042695,0.022135411300158357,0.04305854354603307,0.0040298683142355185
B1-ratio,1000,67,VA,0.08,0.020585962074050813,0.008394056078379323,0.011028238416949197,0.0011636675787222957
B1-ratio,1000,67,expression,0.32,0.05364541832871922,0.022112936538988475,0.029464102872395835,0.0020683789173349043
B1-ratio,1000,68,AU,0.6,0.052624112386023957,0.02765776905991531,0.0190111529975405,0.005955190328568144
B1-ratio,1000,68,VA,0.08,0.016564665417784848,0.009837327864986834,0.005045143385270172,0.0016821941675278442
B1-ratio,1000,68,expression,0.32,0.0802869708341572,0.05564058171173286,0.018816366446833738,0.005830022675590581
B1-ratio,1000,69,AU,0.6,0.06117356870570533,0.04761325139227737,0.010124806705416227,0.0034355106080117327
B1-ratio,1000,69,VA,0.08,0.009952782654987705,0.0058983063842759365,0.002942923480154475,0.0011115527905572944
B1-ratio,1000,69,expression,0.32,0.048601018776879105,0.0368252010701957,0.00876483792960018,0.0030109797770832263
B1-ratio,1000,70,AU,0.6,0.06030962712927356,0.037777605063478936,0.018713670702567062,0.0038183513632275667
B1-ratio,1000,70,VA,0.08,0.010715719316369096,0.006214023417176957,0.003495836336183007,0.0010058595630091332
B1-ratio,1000,70,expression,0.32,0.0632412124108241,0.04361154062130517,0.015330360819493042,0.004299310970025876
B1-ratio,1000,71,AU,0.6,0.040601357568622945,0.024819399750339793,0.0125678724860644,0.0032140853322187675
B1-ratio,1000,71,VA,0.08,0.01787296233654453,0.012789523266672683,0.0036355204258191154,0.0014479186440527366
B1-ratio,1000,71,expression,0.32,0.055914846595190415,0.03922825870324664,0.0121073753837391,0.0045792125082046616
B1-ratio,1000,72,AU,0.6,0.07852573364343089,0.026092665224835037,0.046723064031540085,0.005710004387055767
B1-ratio,1000,72,VA,0.08,0.025631574427247544,0.014831686935671242,0.009107041002268475,0.0016928464893078258
B1-ratio,1000,72,expression,0.32,0.046809847136767786,0.01500695761589843,0.027385533573384222,0.004417355947485128
B1-ratio,1000,73,AU,0.6,0.07110331053155661,0.03323235093057778,0.031295652095306624,0.006575307505672199
B1-ratio,1000,73,VA,0.08,0.01907137364428893,0.00915994462859189,0.007686061046001803,0.002225367969695228
B1-ratio,1000,73,expression,0.32,0.07366773286661332,0.03753361632775733,0.028084607192372362,0.008049509346483661
B1-ratio,1000,74,AU,0.6,0.07290494955793644,0.021488091646089058,0.04599106042620727,0.005425797485640102
B1-ratio,1000,74,VA,0.08,0.014064162415449583,0.005149583490221543,0.007415731969437919,0.0014988469557901199
B1-ratio,1000,74,expression,0.32,0.0443221744157921,0.01681328588434181,0.024218709049887877,0.00329017948156242
B1-ratio,1000,75,AU,0.6,0.07783486461448309,0.03306899449376573,0.03995738017640704,0.004808489944310324
B1-ratio,1000,75,VA,0.08,0.021105353733032503,0.011507875865079939,0.007674907470202574,0.0019225703977499924
B1-ratio,1000,75,expression,0.32,0.05901177713041653,0.026760778164096756,0.026967163641232382,0.0052838353250873995
B1-ratio,1000,76,AU,0.6,0.07294224938136745,0.024109847275120694,0.04336010128094639,0.005472300825300369
B1-ratio,1000,76,VA,0.08,0.014893599444048758,0.0035175080083785304,0.00962516695998028,0.001750924475689946
B1-ratio,1000,76,expression,0.32,0.058303669096919856,0.024087253320092282,0.02998572365646019,0.004230692120367397
B1-ratio,1000,77,AU,0.6,0.07978057002997054,0.03367420707388719,0.04187714959754379,0.0042292133585395564
B1-ratio,1000,77,VA,0.08,0.018029577473384246,0.009585632940902943,0.00716771421541795,0.0012762303170633473
B1-ratio,1000,77,expression,0.32,0.045950160797997706,0.01827688865728364,0.024072522512098113,0.003600749628615954
B1-ratio,1000,78,AU,0.6,0.050568663123222314,0.014799831584892977,0.03200764663607769,0.0037611849022516487
B1-ratio,1000,78,VA,0.08,0.014445826745697369,0.005800316148903288,0.006857439311473248,0.00178807128532083
B1-ratio,1000,78,expression,0.32,0.05031280061823671,0.02037270716911733,0.023391916498443934,0.006548176950675451
B1-ratio,1000,79,AU,0.6,0.09979611000761258,0.026840502076681812,0.06536413797699366,0.007591469953937095
B1-ratio,1000,79,VA,0.08,0.018728150805195482,0.007270809421940199,0.009897403277074826,0.0015599381061804536
B1-ratio,1000,79,expression,0.32,0.06142463677133235,0.024673878250034365,0.03317695492627807,0.0035738035950199257
B1-ratio,2000,0,AU,0.6,0.0688098251631345,0.017362549014918197,0.04570544144324951,0.005741834704966787
B1-ratio,2000,0,VA,0.08,0.016564125081786084,0.005083620624362533,0.00977280841707894,0.001707696040344613
B1-ratio,2000,0,expression,0.32,0.04729514723484759,0.016912629461829934,0.026090222057302354,0.004292295715715315
B1-ratio,2000,1,AU,0.6,0.09055872752123811,0.028516775465702405,0.056988887390580965,0.005053064664954757
B1-ratio,2000,1,VA,0.08,0.01248468592660301,0.002168715445242945,0.009067051641958045,0.0012489188394020226
B1-ratio,2000,1,expression,0.32,0.052864540402156796,0.02225235382688785,0.02814406342250493,0.0024681231527640176
B1-ratio,2000,2,AU,0.6,0.07852522371016803,0.02733334492633512,0.04722290961735805,0.003968969166474849
B1-ratio,2000,2,VA,0.08,0.015432304603859321,0.005392649555373376,0.008939631749552547,0.0011000232989333985
B1-ratio,2000,2,expression,0.32,0.043252169140997755,0.01629278309231842,0.024752240480086694,0.0022071455685926528
B1-ratio,2000,3,AU,0.6,0.07608510061026838,0.024361483884875558,0.04859738928376449,0.0031262274416283395
B1-ratio,2000,3,VA,0.08,0.011068234633106945,0.0026595228182304995,0.007606529150178948,0.0008021826646974948
B1-ratio,2000,3,expression,0.32,0.03231656959861225,0.008410379535247803,0.02175611916818241,0.0021500708951820353
B1-ratio,2000,4,AU,0.6,0.07794547520432331,0.029475813779900682,0.0453802474618208,0.0030894139626018212
B1-ratio,2000,4,VA,0.08,0.012025628601781028,0.002751549376642781,0.008141579604947933,0.0011324996201903157
B1-ratio,2000,4,expression,0.32,0.036718111559563615,0.014000448347554019,0.020125016559401368,0.0025926466526082254
B1-ratio,2000,5,AU,0.6,0.06130315985564016,0.017929000513283076,0.040553213019025765,0.0028209463233313118
B1-ratio,2000,5,VA,0.08,0.013367263132507981,0.0051381708320625335,0.007095792556749974,0.0011332997436954738
B1-ratio,2000,5,expression,0.32,0.0227412491926732,0.0053066106879365955,0.015740984683399385,0.001693653821337218
B1-ratio,2000,6,AU,0.6,0.06390224647322881,0.01724487668979819,0.043328554422304155,0.0033288153611264713
B1-ratio,2000,6,VA,0.08,0.014708284279843846,0.004961185627045624,0.008524621567728135,0.0012224770850700895
B1-ratio,2000,6,expression,0.32,0.031278738875179395,0.007491449159861489,0.021462654379688535,0.002324635335629366
B1-ratio,2000,7,AU,0.6,0.06978377690096142,0.023538629955832405,0.04077618331399916,0.005468963631129863
B1-ratio,2000,7,VA,0.08,0.01702410841093527,0.007417232304616102,0.008236590019198575,0.0013702860871205953
B1-ratio,2000,7,expression,0.32,0.044860673717955414,0.01049730229439059,0.030560077787053355,0.0038032936365114665
B1-ratio,2000,8,AU,0.6,0.06597140924954575,0.0263102041882371,0.03128928388609573,0.008371921175212927
B1-ratio,2000,8,VA,0.08,0.016588366155240255,0.005480197246671933,0.00887860617590236,0.002229562732665959
B1-ratio,2000,8,expression,0.32,0.04716466721062409,0.013093421123283116,0.026424459048474683,0.007646787038866289
B1-ratio,2000,9,AU,0.6,0.06527061839414745,0.0177939901552016,0.04254148148297639,0.004935146755969449
B1-ratio,2000,9,VA,0.08,0.016381972505072367,0.007367277173778487,0.007683660570622328,0.0013310347606715527
B1-ratio,2000,9,expression,0.32,0.025793537799988043,0.007115466441765802,0.016113582909139,0.002564488449083241
B1-ratio,2000,10,AU,0.6,0.08598239518692384,0.04239243461586761,0.03648106811100227,0.0071088924600539866
B1-ratio,2000,10,VA,0.08,0.013009084750075275,0.004955575852350193,0.006475388232595893,0.001578120665129187
B1-ratio,2000,10,expression,0.32,0.04951439263229436,0.022448816476876125,0.021495068097093888,0.005570508058324336
B1-ratio,2000,11,AU,0.6,0.04952079450044731,0.013062422224330603,0.03343134753945313,0.0030270247366635714
B1-ratio,2000,11,VA,0.08,0.009613525406462743,0.002610215636365784,0.005914079662816292,0.0010892301072806647
B1-ratio,2000,11,expression,0.32,0.019221058556225308,0.004084972409890077,0.013175642092400247,0.0019604440539349815
B1-ratio,2000,12,AU,0.6,0.05839769625326338,0.025269991731599235,0.02607796989173876,0.007049734629925382
B1-ratio,2000,12,VA,0.08,0.01603236802238572,0.006895511366773218,0.007089213015988365,0.002047643639624143
B1-ratio,2000,12,expression,0.32,0.049417171825306735,0.022027856366211747,0.020449681136263213,0.006939634322831771
B1-ratio,2000,13,AU,0.6,0.06623512279232575,0.032604588687835626,0.026965965699210035,0.006664568405280085
B1-ratio,2000,13,VA,0.08,0.016316034979764724,0.008435179756781928,0.005783044887536569,0.002097810335446229
B1-ratio,2000,13,expression,0.32,0.032588687609896194,0.015184401757230329,0.013496397605680992,0.0039078882469848674
B1-ratio,2000,14,AU,0.6,0.0494524448937111,0.015520489474137152,0.02696227346109888,0.006969681958475084
B1-ratio,2000,14,VA,0.08,0.013590745378597209,0.00388628774759011,0.007493723358894477,0.002210734272112623
B1-ratio,2000,14,expression,0.32,0.02019061269352008,0.003346637674314566,0.013375244573350435,0.003468730445855081
B1-ratio,2000,15,AU,0.6,0.06304649682773851,0.020169540311884348,0.03924570963688711,0.0036312468789670618
B1-ratio,2000,15,VA,0.08,0.012184009932018954,0.0031434457864277445,0.007847786111454766,0.0011927780341364428
B1-ratio,2000,15,expression,0.32,0.06402440675622292,0.03815759087884962,0.02300601696299391,0.0028607989143794007
B1-ratio,2000,16,AU,0.6,0.05319658112081866,0.016316630035777276,0.033380054791680845,0.0034998962933605335
B1-ratio,2000,16,VA,0.08,0.013289877536905512,0.0049600734393471105,0.00728724232063724,0.0010425617769211615
B1-ratio,2000,16,expression,0.32,0.04910403424757128,0.027663992385433576,0.019723371424907078,0.0017166704372306239
B1-ratio,2000,17,AU,0.6,0.052467193710918694,0.017864318326230644,0.027173605028077353,0.007429270356610692
B1-ratio,2000,17,VA,0.08,0.014616638583047355,0.005063892054809864,0.007194654011336399,0.0023580925169010905
B1-ratio,2000,17,expression,0.32,0.033151707925435175,0.010593539738342012,0.016624844357349153,0.005933323829744008
B1-ratio,2000,18,AU,0.6,0.04061978847390656,0.009902494955343915,0.02679727275436716,0.003920020764195481
B1-ratio,2000,18,VA,0.08,0.01255156802496445,0.00492732189551476,0.006089196857373807,0.0015350492720758834
B1-ratio,2000,18,expression,0.32,0.030735134408464558,0.009764507929596314,0.01784724229659113,0.00312338418227711
B1-ratio,2000,19,AU,0.6,0.06091436764470545,0.01853831052646168,0.03697389261103181,0.00540216450721197
B1-ratio,2000,19,VA,0.08,0.016302721516278845,0.008054892905555854,0.006734372193810614,0.0015134564169123784
B1-ratio,2000,19,expression,0.32,0.029140723999126143,0.008299713787763764,0.017404607325546047,0.003436402885816332
B1-ratio,2000,20,AU,0.6,0.06065755529520754,0.01620890273527228,0.04041004903683892,0.00403860352309635
B1-ratio,2000,20,VA,0.08,0.015524822801086939,0.005357691880527593,0.008848816836457517,0.0013183140841018294
B1-ratio,2000,20,expression,0.32,0.028373518559591956,0.005331675837306243,0.020822513682937346,0.0022193290393483635
B1-ratio,2000,21,AU,0.6,0.06678206369203435,0.014324821513327595,0.048804096002333854,0.0036531461763728945
B1-ratio,2000,21,VA,0.08,0.015337683476137278,0.0037758089543905127,0.010387052177865347,0.0011748223438814188
B1-ratio,2000,21,expression,0.32,0.06257016802369995,0.03196734113486231,0.02842990112095342,0.0021729257678842176
B1-ratio,2000,22,AU,0.6,0.059665202827393855,0.02311283879560588,0.03300591713959427,0.003546446892193709
B1-ratio,2000,22,VA,0.08,0.017318446531900834,0.007861462843588218,0.008306822807389026,0.001150160880923593
