/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
M1-mode 353 2.3862266540527344 9.940589189529419
M1-mode 354 2.024167776107788 10.047611713409424
M1-mode 355 2.3602654933929443 9.953696727752686
M1-mode 356 2.2217092514038086 10.037273645401001
M1-mode 357 2.276355028152466 10.096436738967896
M1-mode 358 2.2923710346221924 9.88692855834961
M1-mode 359 2.2335264682769775 9.999305009841919
M1-mode 360 2.239497423171997 9.986002922058105
M1-mode 361 2.0854337215423584 9.988642454147339
M1-mode 362 2.017841100692749 10.009001016616821
M1-mode 363 2.2719831466674805 10.063177108764648
M1-mode 364 2.246734380722046 10.147247791290283
M1-mode 365 2.221029281616211 9.875984907150269
M1-mode 366 2.389441728591919 10.103106260299683
M1-mode 367 2.2129719257354736 10.044509172439575
M1-mode 368 2.142275810241699 10.074263095855713
M1-mode 369 2.153388023376465 10.201932668685913
M1-mode 370 2.1186418533325195 9.833105087280273
M1-mode 371 2.076564073562622 10.251613140106201
M1-mode 372 2.0980048179626465 9.838132858276367
M1-mode 373 2.4676826000213623 10.1752347946167
M1-mode 374 2.336441993713379 9.959721326828003
M1-mode 375 2.1204466819763184 10.073983430862427
M1-mode 376 2.160696268081665 9.999514818191528
M1-mode 377 2.375485420227051 10.048599243164062
M1-mode 378 2.296757936477661 10.05999231338501
M1-mode 379 2.0753839015960693 9.905519247055054
M1-mode 380 2.130389451980591 10.076904058456421
M1-mode 381 2.2039265632629395 9.900931596755981
M1-mode 382 2.176236152648926 10.10765027999878
M1-mode 383 2.4493179321289062 9.902406215667725
M1-mode 384 2.3626697063446045 10.086257934570312
M1-mode 385 2.350026845932007 10.03661584854126
M1-mode 386 2.173874616622925 9.799283266067505
M1-mode 387 2.4476723670959473 10.069538593292236
M1-mode 388 2.2953925132751465 9.976588249206543
M1-mode 389 2.107623815536499 10.025055646896362
M1-mode 390 2.059453010559082 10.122919082641602
M1-mode 391 2.2745468616485596 9.809362173080444
M1-mode 392 2.4646451473236084 10.051899909973145
M1-mode 393 1.9851843118667603 9.888048648834229
M1-mode 394 2.1024010181427 10.047035694122314
M1-mode 395 2.1714327335357666 9.97996711730957
M1-mode 396 2.178417205810547 10.051451921463013
M1-mode 397 2.23708176612854 10.021473169326782
M1-mode 398 2.4349517822265625 9.926536083221436
M1-mode 399 2.174257278442383 10.145179033279419
M1-mode 400 2.296834945678711 9.445324897766113
M1-mode 401 2.332341432571411 10.085842609405518
M1-mode 402 2.3678152561187744 9.648428440093994
M1-mode 403 2.602721691131592 10.001780986785889
M1-mode 404 2.1915557384490967 10.095280170440674
M1-mode 405 2.261733293533325 9.843447208404541
M1-mode 406 2.1519834995269775 10.11943531036377
M1-mode 407 2.013883352279663 9.920063495635986
M1-mode 408 2.9438700675964355 10.062376022338867
M1-mode 409 2.9693524837493896 10.067870855331421
M1-mode 410 2.142723798751831 9.672010898590088
M1-mode 411 2.212569236755371 10.071119785308838
M1-mode 412 2.180609703063965 9.920791387557983
M1-mode 413 2.2925939559936523 10.13849925994873
M1-mode 414 2.391327142715454 9.864795446395874
M1-mode 415 2.26633358001709 10.130744695663452
M1-mode 416 2.507366895675659 10.044332265853882
M1-mode 417 2.1809818744659424 9.72492790222168
M1-mode 418 2.381131887435913 10.167239665985107
M1-mode 419 2.1316919326782227 9.744499921798706
M1-mode 420 2.1959903240203857 10.150539636611938
M1-mode 421 2.177263021469116 9.852110385894775
M1-mode 422 2.1683192253112793 10.008145570755005
M1-mode 423 2.3926186561584473 9.978389263153076
M1-mode 424 2.298179864883423 10.0425705909729
M1-mode 425 2.0261127948760986 10.125278949737549
M1-mode 426 2.334378957748413 9.723455905914307
M1-mode 427 2.1504862308502197 10.15944528579712
M1-mode 428 2.2464282512664795 9.918261289596558
M1-mode 429 2.233485460281372 10.085253715515137
M1-mode 430 2.2715277671813965 9.995305061340332
M1-mode 431 2.2447121143341064 9.796086549758911
M1-mode 432 2.186418294906616 10.137310981750488
M1-mode 433 2.5803945064544678 9.867652893066406
M1-mode 434 2.102593183517456 10.129453182220459
M1-mode 435 2.230786085128784 10.066760301589966
M1-mode 436 2.04805064201355 9.672462224960327
M1-mode 437 2.1591379642486572 10.061301469802856
M1-mode 438 2.250955820083618 9.889405012130737
M1-mode 439 2.121947765350342 10.04830026626587
M1-mode 440 2.15824031829834 10.007672309875488
M1-mode 441 2.2543485164642334 10.139773845672607
M1-mode 442 2.251213788986206 10.105187892913818
M1-mode 443 2.174879550933838 9.774569511413574
M1-mode 444 2.1108551025390625 10.034322023391724
M1-mode 445 2.1967034339904785 9.831193923950195
M1-mode 446 2.273939847946167 10.142093181610107
M1-mode 447 2.2667922973632812 9.924594163894653
M1-mode 448 2.5250651836395264 10.150379657745361
M1-mode 449 2.03732967376709 9.88335132598877
M1-mode 450 2.0736024379730225 10.089794635772705
M1-mode 451 2.1779966354370117 10.092597723007202
M1-mode 452 2.3868441581726074 9.916000843048096
M1-mode 453 2.082152843475342 10.107536554336548
M1-mode 454 2.0324509143829346 9.971687078475952
M1-mode 455 2.261369466781616 10.153662204742432
M1-mode 456 2.1628377437591553 10.036336183547974
M1-mode 457 2.2685158252716064 9.830740928649902
M1-mode 458 2.086312770843506 10.02480435371399
M1-mode 459 2.1273045539855957 9.79725956916809
M1-mode 460 1.944326639175415 10.176423072814941
M1-mode 461 2.4280660152435303 9.798481702804565
M1-mode 462 2.5428555011749268 10.101905822753906
M1-mode 463 2.179661989212036 10.054349899291992
M1-mode 464 2.316882371902466 9.749330043792725
M1-mode 465 2.1794345378875732 10.152933120727539
M1-mode 466 2.1947524547576904 9.764666318893433
M1-mode 467 2.2332801818847656 10.135520458221436
M1-mode 468 2.2561028003692627 9.84046220779419
M1-mode 469 2.212491273880005 10.026476383209229
M1-mode 470 2.19741153717041 9.868367433547974
M1-mode 471 2.2027738094329834 10.104829788208008
M1-mode 472 2.1284239292144775 10.194409608840942
M1-mode 473 2.372633218765259 9.800906658172607
M1-mode 474 2.1792640686035156 10.12778902053833
M1-mode 475 2.311087131500244 9.925738096237183
M1-mode 476 2.300466299057007 10.10218620300293
M1-mode 477 2.171701192855835 10.087172985076904
M1-mode 478 2.2643492221832275 9.812893390655518
M1-mode 479 2.4817583560943604 10.074872493743896
M1-mode 480 2.086015224456787 9.727811813354492
M1-mode 481 2.297393798828125 10.146306276321411
M1-mode 482 2.6228902339935303 9.886298656463623
M1-mode 483 2.309739112854004 10.03622817993164
M1-mode 484 2.2203335762023926 10.152717590332031
M1-mode 485 2.2210328578948975 9.76403260231018
M1-mode 486 2.2009806632995605 10.1644926071167
M1-mode 487 2.6535322666168213 9.846741676330566
M1-mode 488 2.0411901473999023 10.048073053359985
M1-mode 489 2.079404354095459 9.953826665878296
M1-mode 490 2.2573416233062744 10.134299993515015
M1-mode 491 2.5125842094421387 10.191559553146362
M1-mode 492 2.3882133960723877 9.562504529953003
M1-mode 493 2.2172305583953857 10.030833721160889
M1-mode 494 2.2021188735961914 9.81317663192749
M1-mode 495 2.536726951599121 10.093891382217407
M1-mode 496 2.423388957977295 10.179261445999146
M1-mode 497 2.250854730606079 9.870134830474854
M1-mode 498 2.151362657546997 10.019598960876465
M1-mode 499 2.175008535385132 9.96876335144043
M1-mode 500 2.197767734527588 9.578038692474365
M1-mode 501 2.2996931076049805 9.983501195907593
M1-mode 502 2.0320959091186523 9.636568784713745
M1-mode 503 2.049318552017212 10.18393087387085
M1-mode 504 2.337578773498535 9.840883016586304
M1-mode 505 1.977247953414917 10.158940315246582
M1-mode 506 2.360553741455078 9.872270584106445
M1-mode 507 2.4531431198120117 10.10358738899231
M1-mode 508 1.9604016542434692 10.095906019210815
M1-mode 509 2.6234843730926514 9.668904542922974
M1-mode 510 2.2473959922790527 10.110230684280396
M1-mode 511 2.271172046661377 9.926273822784424
M1-mode 512 2.2466206550598145 10.081556558609009
M1-mode 513 2.085573673248291 9.957087993621826
M1-mode 514 2.2047765254974365 10.09773850440979
M1-mode 515 2.3429958820343018 9.965450286865234
M1-mode 516 2.2072603702545166 10.091292142868042
M1-mode 517 2.018159866333008 10.081617832183838
M1-mode 518 2.012009382247925 9.887312650680542
M1-mode 519 2.5956315994262695 10.030975103378296
M1-mode 520 2.286762237548828 9.967648029327393
M1-mode 521 2.1860499382019043 10.082241773605347
M1-mode 522 2.177518844604492 10.145910739898682
M1-mode 523 2.5055835247039795 9.81226658821106
M1-mode 524 2.2396202087402344 10.087718725204468
M1-mode 525 2.1690597534179688 9.85973858833313
/home/zhengshiyi/react2025_new/.venv/lib/python3.10/site-packages/torch/_utils.py:831: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  return self.fget.__get__(instance, owner)()
M1-mode 501 2.2996931076049805 11.206518650054932
M1-mode 502 2.0320959091186523 10.012738943099976
M1-mode 503 2.049318552017212 9.777507543563843
M1-mode 504 2.337578773498535 9.705226421356201
M1-mode 505 1.977247953414917 10.10671854019165
M1-mode 506 2.360553741455078 10.141233921051025
M1-mode 507 2.4531431198120117 10.159911632537842
M1-mode 508 1.9604016542434692 10.103907108306885
M1-mode 509 2.6234843730926514 10.149845361709595
M1-mode 510 2.2473959922790527 10.14502739906311
M1-mode 511 2.271172046661377 10.139052152633667
M1-mode 512 2.2466206550598145 10.246869325637817
M1-mode 513 2.085573673248291 10.165128469467163
M1-mode 514 2.2047765254974365 10.353961944580078
M1-mode 515 2.3429958820343018 10.118807554244995
M1-mode 516 2.2072603702545166 10.302199363708496
M1-mode 517 2.018159866333008 11.472663879394531
M1-mode 518 2.012009382247925 10.199806690216064
M1-mode 519 2.5956315994262695 10.093939542770386
M1-mode 520 2.286762237548828 10.203176736831665
M1-mode 521 2.1860499382019043 10.137873649597168
M1-mode 522 2.177518844604492 10.101627349853516
M1-mode 523 2.5055835247039795 10.227163076400757
M1-mode 524 2.2396202087402344 9.974730968475342
M1-mode 525 2.1690597534179688 10.406429052352905
M1-mode 526 2.1755764484405518 10.125776290893555
M1-mode 527 2.0718424320220947 9.806022882461548
M1-mode 528 2.609121322631836 10.125023603439331
M1-mode 529 2.2506306171417236 10.012804985046387
M1-mode 530 2.461852550506592 10.32906436920166
M1-mode 531 2.203169345855713 10.060337781906128
M1-mode 532 2.180460214614868 9.733871459960938
M1-mode 533 2.2325081825256348 10.460412502288818
M1-mode 534 2.200320243835449 11.460282325744629
M1-mode 535 2.200303792953491 9.967445373535156
M1-mode 536 2.202629327774048 10.052200078964233
M1-mode 537 2.342583656311035 10.251018285751343
M1-mode 538 2.2830355167388916 10.26796293258667
M1-mode 539 2.0460517406463623 9.845125913619995
M1-mode 540 2.3489434719085693 10.098663330078125
M1-mode 541 2.095817804336548 9.987256288528442
M1-mode 542 2.2462048530578613 10.148584127426147
M1-mode 543 2.0985703468322754 10.02011489868164
M1-mode 544 2.2092247009277344 10.175366163253784
M1-mode 545 2.1663901805877686 9.96185564994812
M1-mode 546 2.283548355102539 9.992506265640259
M1-mode 547 2.342646837234497 10.167929887771606
M1-mode 548 2.376387357711792 9.794065952301025
M1-mode 549 2.2050321102142334 10.242671728134155
M1-mode 550 2.281219482421875 9.864568948745728
M1-mode 551 2.2215566635131836 10.341459274291992
M1-mode 552 2.35085129737854 10.012938261032104
M1-mode 553 2.3612186908721924 9.916887760162354
M1-mode 554 2.173475980758667 10.021839141845703
M1-mode 555 2.3679285049438477 9.956600666046143
M1-mode 556 2.27142596244812 10.106863260269165
M1-mode 557 2.501692056655884 10.118610143661499
M1-mode 558 2.16544508934021 9.653308153152466
M1-mode 559 2.4443843364715576 10.308618783950806
M1-mode 560 2.4835305213928223 9.792600631713867
M1-mode 561 2.2033119201660156 10.109819412231445
M1-mode 562 2.3374874591827393 9.952884674072266
M1-mode 563 2.033165693283081 10.014391422271729
M1-mode 564 2.134953498840332 10.037853479385376
M1-mode 565 2.3053295612335205 10.067935466766357
M1-mode 566 2.2061235904693604 10.135343551635742
M1-mode 567 2.5281336307525635 9.851866960525513
M1-mode 568 2.1534557342529297 10.082073211669922
M1-mode 569 2.3226375579833984 9.901180744171143
M1-mode 570 2.100895643234253 10.071494340896606
M1-mode 571 2.1506545543670654 10.247931480407715
M1-mode 572 2.213630199432373 9.800072193145752
M1-mode 573 2.3559534549713135 10.121532917022705
M1-mode 574 2.085101842880249 9.893846273422241
M1-mode 575 2.3668713569641113 10.062224626541138
M1-mode 576 2.1821448802948 10.107577085494995
M1-mode 577 2.4370157718658447 9.86679983139038
M1-mode 578 2.2589304447174072 10.021059274673462
M1-mode 579 2.238612651824951 9.994024753570557
M1-mode 580 2.2900404930114746 10.055176258087158
M1-mode 581 1.9973453283309937 10.078164339065552
M1-mode 582 2.238368272781372 10.102559804916382
M1-mode 583 2.1609601974487305 9.784664869308472
M1-mode 584 2.300137758255005 10.245099067687988
M1-mode 585 2.1120007038116455 10.235822439193726
M1-mode 586 2.1378285884857178 9.700955390930176
M1-mode 587 2.2233762741088867 10.0194251537323
M1-mode 588 2.030057191848755 10.038798809051514
M1-mode 589 2.0949547290802 10.071712017059326
M1-mode 590 2.3773884773254395 10.143591403961182
M1-mode 591 2.3542394638061523 9.801696538925171
M1-mode 592 2.155229091644287 10.11743450164795
M1-mode 593 2.158647060394287 9.976331233978271
M1-mode 594 2.3113341331481934 10.154333114624023
M1-mode 595 2.160024642944336 10.229569673538208
M1-mode 596 1.974418044090271 9.90633249282837
M1-mode 597 2.5122623443603516 10.162631750106812
M1-mode 598 2.265066146850586 9.7845458984375
M1-mode 599 2.457127094268799 10.248255491256714
M1-mode 600 2.380108118057251 9.673099040985107
M1-mode 601 2.0479767322540283 10.037319898605347
M1-mode 602 2.2141621112823486 9.937079668045044
M1-mode 603 2.5558524131774902 10.115533351898193
M1-mode 604 2.2413864135742188 9.945874452590942
M1-mode 605 2.0857295989990234 10.17154335975647
M1-mode 606 2.6279478073120117 10.128805160522461
M1-mode 607 2.0724310874938965 9.777740716934204
M1-mode 608 2.161790132522583 10.272846221923828
M1-mode 609 2.2134320735931396 9.83702278137207
M1-mode 610 2.2027947902679443 10.169546842575073
M1-mode 611 2.007892608642578 10.135579109191895
M1-mode 612 2.1059374809265137 9.814083814620972
M1-mode 613 2.936828851699829 10.075454235076904
M1-mode 614 2.401945114135742 9.797060489654541
M1-mode 615 2.3287928104400635 10.185522556304932
M1-mode 616 2.1736557483673096 9.98837685585022
M1-mode 617 2.330998182296753 10.18810749053955
M1-mode 618 2.260113477706909 10.118977546691895
M1-mode 619 2.334627151489258 10.035262107849121
M1-mode 620 2.268556833267212 10.080897808074951
M1-mode 621 2.3496804237365723 9.970962524414062
M1-mode 622 2.1497318744659424 10.20772671699524
M1-mode 623 2.422757863998413 10.001021146774292
M1-mode 624 2.237558603286743 9.99784255027771
M1-mode 625 2.570218324661255 10.09967851638794
M1-mode 626 2.1204609870910645 10.058987140655518
M1-mode 627 2.0137834548950195 10.002803564071655
M1-mode 628 2.3576364517211914 9.925243854522705
M1-mode 629 2.0451431274414062 10.1825692653656
M1-mode 630 2.167105197906494 10.11060357093811
M1-mode 631 2.3055059909820557 10.03131365776062
M1-mode 632 2.3412318229675293 10.077277421951294
M1-mode 633 2.299017906188965 10.100656747817993
M1-mode 634 2.256277084350586 10.07821011543274
M1-mode 635 2.1089277267456055 10.153261661529541
M1-mode 636 2.2469213008880615 9.924030065536499
M1-mode 637 2.1968350410461426 10.067434310913086
M1-mode 638 2.1578099727630615 10.025944471359253
M1-mode 639 2.1096651554107666 10.056677103042603
M1-mode 640 2.400818347930908 10.12782883644104
M1-mode 641 2.149026393890381 9.781526803970337
M1-mode 642 2.6742093563079834 10.155372619628906
M1-mode 643 2.102837085723877 9.954392671585083
M1-mode 644 2.1127116680145264 10.082093000411987
M1-mode 645 2.3172945976257324 10.055580615997314
M1-mode 646 2.309945583343506 10.084253787994385
M1-mode 647 2.6121089458465576 9.897786378860474
M1-mode 648 2.1040215492248535 10.091018915176392
M1-mode 649 2.1766586303710938 10.106690883636475
M1-mode 650 2.408419609069824 10.017098665237427
M1-mode 651 2.5968966484069824 10.138971328735352
M1-mode 652 2.2065136432647705 10.089092016220093
M1-mode 653 2.328824520111084 9.892375707626343
M1-mode 654 2.275789976119995 10.144342422485352
M1-mode 655 2.124481678009033 9.790239334106445
M1-mode 656 2.2405145168304443 10.096621990203857
M1-mode 657 2.28650164604187 9.970912218093872
M1-mode 658 2.377431869506836 10.1575767993927
M1-mode 659 2.372910976409912 10.013113498687744
M1-mode 660 2.002070188522339 10.077726602554321
M1-mode 661 2.356786012649536 10.069944620132446
M1-mode 662 2.167393922805786 10.015669107437134
M1-mode 663 2.2647297382354736 10.094062089920044
M1-mode 664 2.307541608810425 10.165919303894043
M1-mode 665 2.0574088096618652 9.800711393356323
M1-mode 666 2.0387959480285645 10.192898511886597
M1-mode 667 2.124171257019043 9.932295322418213
M1-mode 668 2.201700448989868 10.005162000656128
M1-mode 669 1.9681222438812256 10.041538715362549
M1-mode 670 2.0897200107574463 10.09503698348999
M1-mode 671 2.1512773036956787 9.969736099243164
M1-mode 672 2.0077240467071533 10.063211441040039
M1-mode 673 2.210841417312622 10.21094298362732
M1-mode 674 2.22265362739563 9.910280704498291
M1-mode 675 2.145732879638672 10.148667812347412
M1-mode 676 2.0578320026397705 9.796184062957764
M1-mode 677 2.3552563190460205 10.199985265731812
M1-mode 678 2.1455800533294678 10.15390658378601
M1-mode 679 2.0430126190185547 9.941549301147461
M1-mode 680 2.1215829849243164 10.101186990737915
M1-mode 681 1.972896933555603 9.994560956954956
M1-mode 682 2.1944987773895264 10.162543773651123
M1-mode 683 2.214827299118042 9.950386762619019
M1-mode 684 2.518141269683838 10.071541547775269
M1-mode 685 2.09344220161438 10.171372652053833
M1-mode 686 2.1997647285461426 9.84155559539795
M1-mode 687 2.2298548221588135 10.025165796279907
M1-mode 688 2.2602970600128174 10.074243783950806
M1-mode 689 2.1504037380218506 9.899564504623413
M1-mode 690 2.4362685680389404 10.122308254241943
M1-mode 691 2.4744925498962402 10.084995031356812
M1-mode 692 2.174774646759033 10.295984745025635
M1-mode 693 2.1666109561920166 10.09797978401184
M1-mode 694 1.9575655460357666 10.428073644638062
M1-mode 695 2.06999135017395 10.09913158416748
M1-mode 696 2.1263561248779297 10.21268367767334
M1-mode 697 2.28977370262146 10.237488269805908
M1-mode 698 2.202285051345825 9.793821811676025
M1-mode 699 2.218369245529175 10.029962062835693
M1-mode 700 2.0059409141540527 9.658789873123169
M1-mode 701 2.312563896179199 9.816571474075317
M1-mode 702 2.3816492557525635 10.115550756454468
M1-mode 703 2.015089273452759 9.840430498123169
M1-mode 704 2.4702038764953613 10.131984233856201
M1-mode 705 2.319347381591797 9.9692542552948
M1-mode 706 2.201281785964966 10.209532976150513
M1-mode 707 2.002872943878174 9.952493667602539
M1-mode 708 2.341628313064575 9.808236598968506
M1-mode 709 2.0340030193328857 10.105956077575684
M1-mode 710 2.1317968368530273 9.896658897399902
M1-mode 711 2.0881528854370117 10.178621530532837
M1-mode 712 2.1892619132995605 9.912043809890747
M1-mode 713 1.9896405935287476 10.24006700515747
M1-mode 714 2.0398929119110107 10.05462384223938
M1-mode 715 2.277465581893921 9.996230840682983
M1-mode 716 2.550649642944336 10.060255765914917
M1-mode 717 2.1248745918273926 9.931746482849121
M1-mode 718 2.021155834197998 10.18230390548706
M1-mode 719 2.1402292251586914 10.02193307876587
M1-mode 720 2.0982534885406494 10.061415433883667
M1-mode 721 2.2338404655456543 10.122952938079834
M1-mode 722 2.2775163650512695 9.892230033874512
M1-mode 723 2.501751661300659 10.213609457015991
M1-mode 724 2.1077823638916016 10.021987438201904
M1-mode 725 2.205885410308838 9.718460083007812
M1-mode 726 2.4333784580230713 10.078922986984253
M1-mode 727 2.2797796726226807 9.971266746520996
M1-mode 728 2.205265760421753 10.206290483474731
M1-mode 729 2.075634717941284 9.927987813949585
M1-mode 730 2.307427406311035 10.183834314346313
M1-mode 731 2.4665348529815674 10.02698278427124
M1-mode 732 2.312140703201294 9.958592891693115
M1-mode 733 2.3453078269958496 10.090363025665283
M1-mode 734 2.2329399585723877 9.788810014724731
M1-mode 735 2.717251777648926 10.186706066131592
M1-mode 736 2.108910083770752 9.899282217025757
M1-mode 737 2.2596662044525146 10.097344398498535
M1-mode 738 2.3035430908203125 10.126684427261353
M1-mode 739 2.1471757888793945 9.788499116897583
M1-mode 740 2.130718946456909 10.182383060455322
M1-mode 741 2.2549190521240234 9.946803569793701
M1-mode 742 2.3522324562072754 10.109094142913818
M1-mode 743 2.141597270965576 9.981796741485596
M1-mode 744 2.5214710235595703 10.115341663360596
M1-mode 745 2.5848004817962646 10.042252540588379
M1-mode 746 2.2113540172576904 9.902787446975708
M1-mode 747 2.135683536529541 10.094745874404907
M1-mode 748 2.043355941772461 10.064134359359741
M1-mode 749 2.1891496181488037 9.998710632324219
M1-mode 750 2.057068347930908 10.017091751098633
M1-mode 751 1.9846876859664917 9.79445195198059
M1-mode 752 2.232234239578247 10.053948640823364
M1-mode 753 2.620225667953491 9.945582151412964
M1-mode 754 2.353630781173706 10.148652791976929
M1-mode 755 2.1914525032043457 10.143460988998413
M1-mode 756 2.151660919189453 9.812373161315918
M1-mode 757 2.5088694095611572 10.209536075592041
M1-mode 758 2.142446994781494 9.928201675415039
M1-mode 759 2.2897825241088867 10.097859382629395
M1-mode 760 2.3461270332336426 9.956399917602539
M1-mode 761 2.1801505088806152 10.079771995544434
M1-mode 762 2.269197463989258 10.204374551773071
M1-mode 763 2.3768692016601562 9.786218643188477
M1-mode 764 2.2003588676452637 10.135696411132812
M1-mode 765 2.0615243911743164 10.136395931243896
M1-mode 766 2.1343250274658203 9.765843152999878
M1-mode 767 1.948354959487915 10.153441429138184
M1-mode 768 2.4363231658935547 9.958357095718384
M1-mode 769 2.2285561561584473 10.110431909561157
M1-mode 770 2.261805772781372 9.934951305389404
M1-mode 771 2.0185434818267822 9.982454776763916
M1-mode 772 2.3070342540740967 10.112000465393066
M1-mode 773 2.475332260131836 9.940500259399414
M1-mode 774 2.420419216156006 10.098437309265137
M1-mode 775 2.169283151626587 9.965154886245728
M1-mode 776 2.1715316772460938 10.13658595085144
M1-mode 777 2.627603054046631 10.074612140655518
M1-mode 778 2.3653948307037354 9.801817893981934
M1-mode 779 2.4625115394592285 10.104573249816895
M1-mode 780 2.3262510299682617 9.979108810424805
M1-mode 781 2.3842408657073975 10.18639087677002
M1-mode 782 2.171475410461426 10.118860483169556
M1-mode 783 2.160731315612793 9.790769338607788
M1-mode 784 2.012467384338379 10.340774059295654
M1-mode 785 1.9975574016571045 9.837927341461182
M1-mode 786 2.1714844703674316 10.279967546463013
M1-mode 787 2.5084786415100098 9.835424661636353
M1-mode 788 2.358279228210449 10.073798894882202
M1-mode 789 2.013247013092041 10.185251951217651
M1-mode 790 2.438689947128296 9.930942058563232
M1-mode 791 2.0348241329193115 10.202041149139404
M1-mode 792 2.3661670684814453 9.931443691253662
M1-mode 793 2.0561909675598145 10.151524305343628
M1-mode 794 2.1143245697021484 10.074755668640137
M1-mode 795 2.0593457221984863 9.873222351074219
M1-mode 796 2.1677629947662354 10.214064359664917
M1-mode 797 2.604677200317383 9.854338884353638
M1-mode 798 2.138070821762085 10.224940538406372
M1-mode 799 2.1783037185668945 9.92910122871399
M1-mode 800 2.2359535694122314 9.941102981567383
M1-mode 801 2.4001176357269287 9.91459035873413
M1-mode 802 2.2612805366516113 9.770228385925293
M1-mode 803 2.1629719734191895 10.216694593429565
M1-mode 804 2.171538829803467 9.862600088119507
M1-mode 805 2.292024612426758 10.234770059585571
M1-mode 806 2.355013608932495 9.887346744537354
M1-mode 807 2.244697332382202 10.123268604278564
M1-mode 808 2.116170644760132 10.063682556152344
M1-mode 809 2.1678218841552734 10.04014253616333
M1-mode 810 2.3381834030151367 10.170861721038818
M1-mode 811 2.391448974609375 9.96001148223877
M1-mode 812 2.073413610458374 10.171382665634155
M1-mode 813 2.268153429031372 10.149303197860718
M1-mode 814 2.1357152462005615 9.707749128341675
M1-mode 815 2.28033709526062 10.301375389099121
M1-mode 816 2.2846577167510986 9.807949304580688
M1-mode 817 2.402766227722168 10.257835865020752
M1-mode 818 2.2318410873413086 9.920198202133179
M1-mode 819 2.0979154109954834 10.095177412033081
M1-mode 820 2.308866500854492 10.185059785842896
M1-mode 821 2.3339459896087646 9.769488096237183
M1-mode 822 2.4157803058624268 10.193296432495117
M1-mode 823 2.0178682804107666 9.899240970611572
M1-mode 824 2.200918197631836 10.243251323699951
M1-mode 825 2.0922200679779053 10.116384267807007
M1-mode 826 2.5616273880004883 9.711310863494873
M1-mode 827 2.138636350631714 10.038190841674805
M1-mode 828 2.2372941970825195 9.991168737411499
M1-mode 829 2.209156036376953 10.140769958496094
M1-mode 830 2.1790294647216797 9.888746738433838
M1-mode 831 2.193314552307129 10.220978021621704
M1-mode 832 2.1967413425445557 10.108075141906738
M1-mode 833 2.2188527584075928 9.727861166000366
M1-mode 834 2.5515310764312744 10.04610824584961
M1-mode 835 2.3583996295928955 9.97078824043274
M1-mode 836 2.4240987300872803 10.175450801849365
M1-mode 837 2.106093645095825 10.029704809188843
M1-mode 838 2.2222824096679688 9.764427900314331
M1-mode 839 2.129962205886841 10.12869906425476
M1-mode 840 2.022050619125366 9.90666389465332
M1-mode 841 2.568821668624878 10.149868249893188
M1-mode 842 2.7312419414520264 9.853996276855469
M1-mode 843 2.29520845413208 10.178933382034302
M1-mode 844 2.267472743988037 10.072358846664429
M1-mode 845 2.2879252433776855 9.743988275527954
M1-mode 846 2.3800113201141357 10.22896432876587
M1-mode 847 2.239790439605713 9.750596284866333
M1-mode 848 2.5209882259368896 10.170181274414062
M1-mode 849 2.178438425064087 9.882963418960571
M1-mode 850 2.3238365650177 10.15247392654419
M1-mode 851 2.2510387897491455 10.09914255142212
M1-mode 852 2.0328001976013184 10.003073453903198
M1-mode 853 1.9649555683135986 10.068757057189941
M1-mode 854 2.3936140537261963 9.819222450256348
M1-mode 855 2.2811498641967773 10.178166627883911
M1-mode 856 2.1211395263671875 10.026025533676147
M1-mode 857 2.42269229888916 9.698048114776611
M1-mode 858 2.00899600982666 10.0805025100708
M1-mode 859 2.045238971710205 9.99576711654663
M1-mode 860 2.1413609981536865 10.132281064987183
M1-mode 861 2.368577718734741 9.975213527679443
M1-mode 862 2.052560567855835 10.170223951339722
M1-mode 863 2.2486603260040283 10.408644676208496
M1-mode 864 2.3751347064971924 9.956109285354614
M1-mode 865 2.188908338546753 10.100873947143555
M1-mode 866 2.365875005722046 9.989416122436523
M1-mode 867 2.010723829269409 10.097909688949585
M1-mode 868 2.408217430114746 9.95457649230957
M1-mode 869 2.3974711894989014 10.304485559463501
M1-mode 870 2.2519326210021973 9.994833707809448
M1-mode 871 2.3468375205993652 9.714237689971924
M1-mode 872 2.169827938079834 10.102245569229126
M1-mode 873 2.040642738342285 9.971843004226685
M1-mode 874 2.3705523014068604 10.138611793518066
M1-mode 875 2.017334222793579 10.019822597503662
M1-mode 876 2.15057373046875 10.098247528076172
M1-mode 877 2.330954074859619 10.132553577423096
M1-mode 878 2.0670113563537598 9.799655675888062
M1-mode 879 2.064791440963745 10.232373476028442
M1-mode 880 2.273056745529175 9.988828182220459
M1-mode 881 2.0872766971588135 9.849767446517944
M1-mode 882 2.097968578338623 10.162618637084961
M1-mode 883 2.2209722995758057 9.883665561676025
M1-mode 884 2.275399923324585 10.201252460479736
