pairing,model,source,candidate,target,target_switched,ccc
A_native,G0-local,29,7,3,0,0.15967246927876724
A_native,G0-local,29,8,5,0,0.1698429610430538
A_native,G0-local,29,9,3,0,0.1627979808046934
B_fixed_G0,G0-local,29,0,3,0,0.06688672202645085
B_fixed_G0,G0-local,29,1,1,0,0.08354036978820002
B_fixed_G0,G0-local,29,2,3,0,0.0821682107163151
B_fixed_G0,G0-local,29,3,3,0,0.14903639348297198
B_fixed_G0,G0-local,29,4,9,0,0.047296416823399585
B_fixed_G0,G0-local,29,5,3,0,0.1666944865425846
B_fixed_G0,G0-local,29,6,5,0,0.11847155547390269
B_fixed_G0,G0-local,29,7,3,0,0.15967246927876724
B_fixed_G0,G0-local,29,8,5,0,0.1698429610430538
B_fixed_G0,G0-local,29,9,3,0,0.1627979808046934
A_native,G1-shared,29,0,3,0,0.04561598215598531
A_native,G1-shared,29,1,1,0,0.12282527735376653
A_native,G1-shared,29,2,7,1,0.060066609925540755
A_native,G1-shared,29,3,3,0,0.03861164890188719
A_native,G1-shared,29,4,7,1,0.047317381605299476
A_native,G1-shared,29,5,3,0,0.07922121176315294
A_native,G1-shared,29,6,3,1,0.0765610315722721
A_native,G1-shared,29,7,3,0,0.15149453602033536
A_native,G1-shared,29,8,5,0,0.07182608016856054
A_native,G1-shared,29,9,7,1,0.0380101486365085
B_fixed_G0,G1-shared,29,0,3,0,0.04561598215598531
B_fixed_G0,G1-shared,29,1,1,0,0.12282527735376653
B_fixed_G0,G1-shared,29,2,3,1,0.021878588077681442
B_fixed_G0,G1-shared,29,3,3,0,0.03861164890188719
B_fixed_G0,G1-shared,29,4,9,1,-0.002471698423534593
B_fixed_G0,G1-shared,29,5,3,0,0.07922121176315294
B_fixed_G0,G1-shared,29,6,5,1,0.034976802909679326
B_fixed_G0,G1-shared,29,7,3,0,0.15149453602033536
B_fixed_G0,G1-shared,29,8,5,0,0.07182608016856054
B_fixed_G0,G1-shared,29,9,3,1,0.019074893481018526
A_native,T0,30,0,9,0,0.08416976925727583
A_native,T0,30,1,7,1,0.039351994928895816
A_native,T0,30,2,9,0,0.08770099658800955
A_native,T0,30,3,6,1,0.06355740278149828
A_native,T0,30,4,7,1,0.05342327672595043
A_native,T0,30,5,9,0,0.058291043802548154
A_native,T0,30,6,1,1,0.06641752856147047
A_native,T0,30,7,7,1,0.05492129669466484
A_native,T0,30,8,9,0,0.08388927515975712
A_native,T0,30,9,3,1,0.06470843446593476
B_fixed_G0,T0,30,0,9,0,0.08416976925727583
B_fixed_G0,T0,30,1,6,1,0.021501378844434295
B_fixed_G0,T0,30,2,9,0,0.08770099658800955
B_fixed_G0,T0,30,3,9,1,0.04306635305737958
B_fixed_G0,T0,30,4,9,1,0.038012212843959524
B_fixed_G0,T0,30,5,9,0,0.058291043802548154
B_fixed_G0,T0,30,6,9,1,0.017855528048684562
B_fixed_G0,T0,30,7,9,1,0.04685684356933777
B_fixed_G0,T0,30,8,9,0,0.08388927515975712
B_fixed_G0,T0,30,9,9,1,0.03575619512114103
A_native,G0-local,30,0,9,0,0.128824139078388
A_native,G0-local,30,1,6,0,0.10678191307779306
A_native,G0-local,30,2,9,0,0.1428273751229354
A_native,G0-local,30,3,9,0,0.16504236013043364
A_native,G0-local,30,4,9,0,0.13582545261421855
A_native,G0-local,30,5,9,0,0.12846613899929055
A_native,G0-local,30,6,9,0,0.09227037066776295
A_native,G0-local,30,7,9,0,0.11908199074003793
A_native,G0-local,30,8,9,0,0.12726574517211078
A_native,G0-local,30,9,9,0,0.15987126809290522
B_fixed_G0,G0-local,30,0,9,0,0.128824139078388
B_fixed_G0,G0-local,30,1,6,0,0.10678191307779306
B_fixed_G0,G0-local,30,2,9,0,0.1428273751229354
B_fixed_G0,G0-local,30,3,9,0,0.16504236013043364
B_fixed_G0,G0-local,30,4,9,0,0.13582545261421855
B_fixed_G0,G0-local,30,5,9,0,0.12846613899929055
B_fixed_G0,G0-local,30,6,9,0,0.09227037066776295
B_fixed_G0,G0-local,30,7,9,0,0.11908199074003793
B_fixed_G0,G0-local,30,8,9,0,0.12726574517211078
B_fixed_G0,G0-local,30,9,9,0,0.15987126809290522
A_native,G1-shared,30,0,6,1,0.0640098438109098
A_native,G1-shared,30,1,6,0,0.04974323546237988
A_native,G1-shared,30,2,8,1,0.03596341127465045
A_native,G1-shared,30,3,1,1,0.08086927439047184
A_native,G1-shared,30,4,7,1,0.04707505945807662
A_native,G1-shared,30,5,7,1,0.049701972695701306
A_native,G1-shared,30,6,3,1,0.03626997906137503
A_native,G1-shared,30,7,7,1,0.05259984262948523
A_native,G1-shared,30,8,6,1,0.05559082504500557
A_native,G1-shared,30,9,0,1,0.026399194317306893
B_fixed_G0,G1-shared,30,0,9,1,0.050153275055534595
B_fixed_G0,G1-shared,30,1,6,0,0.04974323546237988
B_fixed_G0,G1-shared,30,2,9,1,0.0008935982140039256
B_fixed_G0,G1-shared,30,3,9,1,0.03653996179822612
B_fixed_G0,G1-shared,30,4,9,1,0.04686963811615476
B_fixed_G0,G1-shared,30,5,9,1,0.019304233173486285
B_fixed_G0,G1-shared,30,6,9,1,0.03552970402938437
B_fixed_G0,G1-shared,30,7,9,1,0.006509330539397801
B_fixed_G0,G1-shared,30,8,9,1,0.000486604875664714
B_fixed_G0,G1-shared,30,9,9,1,0.016596515458574306
A_native,T0,31,0,9,1,0.037307323228033006
A_native,T0,31,1,7,0,0.0725962358400365
A_native,T0,31,2,4,0,0.12455211507059244
A_native,T0,31,3,9,1,0.073575110548254
A_native,T0,31,4,9,1,0.07657986761214317
A_native,T0,31,5,9,0,0.06578083845245188
A_native,T0,31,6,2,1,0.07617491789050292
A_native,T0,31,7,7,0,0.06335241267061381
A_native,T0,31,8,7,1,0.08459886572345234
A_native,T0,31,9,7,1,0.07245596712716754
B_fixed_G0,T0,31,0,7,1,0.035675257340221395
B_fixed_G0,T0,31,1,7,0,0.0725962358400365
B_fixed_G0,T0,31,2,4,0,0.12455211507059244
B_fixed_G0,T0,31,3,4,1,0.03155551396113513
B_fixed_G0,T0,31,4,7,1,0.07098903732036856
B_fixed_G0,T0,31,5,9,0,0.06578083845245188
B_fixed_G0,T0,31,6,9,1,0.04410085710993246
B_fixed_G0,T0,31,7,7,0,0.06335241267061381
B_fixed_G0,T0,31,8,5,1,0.0716582158072918
B_fixed_G0,T0,31,9,4,1,0.027647744145651184
A_native,G0-local,31,0,7,0,0.06554838702273198
A_native,G0-local,31,1,7,0,0.10760088982256909
A_native,G0-local,31,2,4,0,0.12162745820093036
A_native,G0-local,31,3,4,0,0.07697723594546732
A_native,G0-local,31,4,7,0,0.10349379187991861
A_native,G0-local,31,5,9,0,0.09769651750106113
A_native,G0-local,31,6,9,0,0.1029975722986436
A_native,G0-local,31,7,7,0,0.09261232109595122
A_native,G0-local,31,8,5,0,0.06770652385840802
A_native,G0-local,31,9,4,0,0.06818103304924585
B_fixed_G0,G0-local,31,0,7,0,0.06554838702273198
B_fixed_G0,G0-local,31,1,7,0,0.10760088982256909
B_fixed_G0,G0-local,31,2,4,0,0.12162745820093036
B_fixed_G0,G0-local,31,3,4,0,0.07697723594546732
B_fixed_G0,G0-local,31,4,7,0,0.10349379187991861
B_fixed_G0,G0-local,31,5,9,0,0.09769651750106113
B_fixed_G0,G0-local,31,6,9,0,0.1029975722986436
B_fixed_G0,G0-local,31,7,7,0,0.09261232109595122
B_fixed_G0,G0-local,31,8,5,0,0.06770652385840802
B_fixed_G0,G0-local,31,9,4,0,0.06818103304924585
A_native,G1-shared,31,0,6,1,0.039660177978380146
A_native,G1-shared,31,1,7,0,0.05513976442240855
A_native,G1-shared,31,2,4,0,0.06138170978370058
A_native,G1-shared,31,3,5,1,0.07093182027739531
A_native,G1-shared,31,4,9,1,0.06197176550696745
A_native,G1-shared,31,5,9,0,0.06086598497982822
A_native,G1-shared,31,6,9,0,0.04897597318470485
A_native,G1-shared,31,7,6,1,0.05291969196855345
A_native,G1-shared,31,8,7,1,0.0420638136976033
A_native,G1-shared,31,9,9,1,0.08000805069524036
B_fixed_G0,G1-shared,31,0,7,1,0.02971639690190976
B_fixed_G0,G1-shared,31,1,7,0,0.05513976442240855
B_fixed_G0,G1-shared,31,2,4,0,0.06138170978370058
B_fixed_G0,G1-shared,31,3,4,1,0.03208444239701958
B_fixed_G0,G1-shared,31,4,7,1,0.05145250001952793
B_fixed_G0,G1-shared,31,5,9,0,0.06086598497982822
B_fixed_G0,G1-shared,31,6,9,0,0.04897597318470485
B_fixed_G0,G1-shared,31,7,7,1,0.04382896267786886
B_fixed_G0,G1-shared,31,8,5,1,-0.005914839710341599
B_fixed_G0,G1-shared,31,9,4,1,0.02029787993257941
A_native,T0,32,0,9,0,0.09825812056784244
A_native,T0,32,1,1,1,0.09544918433875411
A_native,T0,32,2,4,1,0.12315364519074123
A_native,T0,32,3,3,1,0.07056825822968478
A_native,T0,32,4,1,1,0.1145472173494186
A_native,T0,32,5,4,1,0.1310681978871517
A_native,T0,32,6,1,1,0.10110945984936848
A_native,T0,32,7,1,1,0.09347345815911089
A_native,T0,32,8,4,1,0.1509111689776668
A_native,T0,32,9,4,1,0.08493171061924913
B_fixed_G0,T0,32,0,9,0,0.09825812056784244
B_fixed_G0,T0,32,1,9,1,0.055309536039431915
B_fixed_G0,T0,32,2,2,1,0.033669711604988946
B_fixed_G0,T0,32,3,9,1,0.06269686150480845
B_fixed_G0,T0,32,4,9,1,0.07746183197126331
B_fixed_G0,T0,32,5,9,1,0.03553692833817354
B_fixed_G0,T0,32,6,9,1,0.02562513565299667
B_fixed_G0,T0,32,7,9,1,0.02434364984789155
B_fixed_G0,T0,32,8,9,1,-0.013408766179999511
B_fixed_G0,T0,32,9,9,1,0.05396886498374955
A_native,G0-local,32,0,9,0,0.12717527471148352
A_native,G0-local,32,1,9,0,0.18231128393438897
A_native,G0-local,32,2,2,0,0.08788010152059365
A_native,G0-local,32,3,9,0,0.13775783192824365
A_native,G0-local,32,4,9,0,0.1547170253577139
A_native,G0-local,32,5,9,0,0.11735098404598973
A_native,G0-local,32,6,9,0,0.12254425906922459
A_native,G0-local,32,7,9,0,0.1409951962500348
A_native,G0-local,32,8,9,0,0.1195736422838997
A_native,G0-local,32,9,9,0,0.12447165070102502
B_fixed_G0,G0-local,32,0,9,0,0.12717527471148352
B_fixed_G0,G0-local,32,1,9,0,0.18231128393438897
B_fixed_G0,G0-local,32,2,2,0,0.08788010152059365
B_fixed_G0,G0-local,32,3,9,0,0.13775783192824365
B_fixed_G0,G0-local,32,4,9,0,0.1547170253577139
B_fixed_G0,G0-local,32,5,9,0,0.11735098404598973
B_fixed_G0,G0-local,32,6,9,0,0.12254425906922459
B_fixed_G0,G0-local,32,7,9,0,0.1409951962500348
B_fixed_G0,G0-local,32,8,9,0,0.1195736422838997
B_fixed_G0,G0-local,32,9,9,0,0.12447165070102502
A_native,G1-shared,32,0,9,0,0.112481288518625
A_native,G1-shared,32,1,9,0,0.1152335426905012
A_native,G1-shared,32,2,3,1,0.08566521801391817
A_native,G1-shared,32,3,9,0,0.07620171543962864
A_native,G1-shared,32,4,1,1,0.11352355153929634
A_native,G1-shared,32,5,4,1,0.07286477398511122
A_native,G1-shared,32,6,9,0,0.09036508890113688
A_native,G1-shared,32,7,2,1,0.10721322819404033
A_native,G1-shared,32,8,9,0,0.12240905028013781
A_native,G1-shared,32,9,5,1,0.10378417407923266
B_fixed_G0,G1-shared,32,0,9,0,0.112481288518625
B_fixed_G0,G1-shared,32,1,9,0,0.1152335426905012
B_fixed_G0,G1-shared,32,2,2,1,0.06718270293428504
B_fixed_G0,G1-shared,32,3,9,0,0.07620171543962864
B_fixed_G0,G1-shared,32,4,9,1,0.10563254846138091
B_fixed_G0,G1-shared,32,5,9,1,0.046214827836101445
B_fixed_G0,G1-shared,32,6,9,0,0.09036508890113688
B_fixed_G0,G1-shared,32,7,9,1,0.08535919570819556
B_fixed_G0,G1-shared,32,8,9,0,0.12240905028013781
B_fixed_G0,G1-shared,32,9,9,1,0.07049654930733283
A_native,T0,33,0,7,1,0.06574424548604842
A_native,T0,33,1,6,1,0.12580100372534037
A_native,T0,33,2,3,0,0.14257337020212377
A_native,T0,33,3,3,0,0.17237942510001697
A_native,T0,33,4,3,0,0.12145658444124877
A_native,T0,33,5,3,0,0.1575261725566669
A_native,T0,33,6,7,1,0.11473950481743224
A_native,T0,33,7,1,1,0.06379790151808191
A_native,T0,33,8,3,0,0.1940737767325613
A_native,T0,33,9,1,1,0.03548904177282077
B_fixed_G0,T0,33,0,3,1,0.04466314953214711
B_fixed_G0,T0,33,1,3,1,0.11071721899287854
B_fixed_G0,T0,33,2,3,0,0.14257337020212377
B_fixed_G0,T0,33,3,3,0,0.17237942510001697
B_fixed_G0,T0,33,4,3,0,0.12145658444124877
B_fixed_G0,T0,33,5,3,0,0.1575261725566669
B_fixed_G0,T0,33,6,3,1,0.08592362442614024
B_fixed_G0,T0,33,7,3,1,0.033898309141178105
B_fixed_G0,T0,33,8,3,0,0.1940737767325613
B_fixed_G0,T0,33,9,3,1,0.02962495356668225
A_native,G0-local,33,0,3,0,0.13819059102437165
A_native,G0-local,33,1,3,0,0.26240006711891417
A_native,G0-local,33,2,3,0,0.2436125917490733
A_native,G0-local,33,3,3,0,0.2746569984782883
A_native,G0-local,33,4,3,0,0.27332254059333166
A_native,G0-local,33,5,3,0,0.2505068054632561
A_native,G0-local,33,6,3,0,0.26404986958555005
A_native,G0-local,33,7,3,0,0.16055507319646622
A_native,G0-local,33,8,3,0,0.30276761094263765
A_native,G0-local,33,9,3,0,0.11309633875612755
B_fixed_G0,G0-local,33,0,3,0,0.13819059102437165
B_fixed_G0,G0-local,33,1,3,0,0.26240006711891417
B_fixed_G0,G0-local,33,2,3,0,0.2436125917490733
B_fixed_G0,G0-local,33,3,3,0,0.2746569984782883
B_fixed_G0,G0-local,33,4,3,0,0.27332254059333166
B_fixed_G0,G0-local,33,5,3,0,0.2505068054632561
B_fixed_G0,G0-local,33,6,3,0,0.26404986958555005
B_fixed_G0,G0-local,33,7,3,0,0.16055507319646622
B_fixed_G0,G0-local,33,8,3,0,0.30276761094263765
B_fixed_G0,G0-local,33,9,3,0,0.11309633875612755
A_native,G1-shared,33,0,3,0,0.08400615243434639
A_native,G1-shared,33,1,3,0,0.1545857815676199
A_native,G1-shared,33,2,3,0,0.20131218350161395
A_native,G1-shared,33,3,3,0,0.14495274417346754
A_native,G1-shared,33,4,4,1,0.08895863256121128
A_native,G1-shared,33,5,3,0,0.15975961877029532
A_native,G1-shared,33,6,1,1,0.11167046073948095
A_native,G1-shared,33,7,8,1,0.059816484140748215
A_native,G1-shared,33,8,6,1,0.10994834010919088
A_native,G1-shared,33,9,1,1,0.08954773426512139
B_fixed_G0,G1-shared,33,0,3,0,0.08400615243434639
B_fixed_G0,G1-shared,33,1,3,0,0.1545857815676199
B_fixed_G0,G1-shared,33,2,3,0,0.20131218350161395
B_fixed_G0,G1-shared,33,3,3,0,0.14495274417346754
B_fixed_G0,G1-shared,33,4,3,1,0.07352677460802273
B_fixed_G0,G1-shared,33,5,3,0,0.15975961877029532
B_fixed_G0,G1-shared,33,6,3,1,0.08740994082888454
B_fixed_G0,G1-shared,33,7,3,1,0.0534267454429874
B_fixed_G0,G1-shared,33,8,3,1,0.07903655092517631
B_fixed_G0,G1-shared,33,9,3,1,0.07023006378449548
A_native,T0,34,0,3,0,0.1441590969150311
A_native,T0,34,1,0,0,0.13606477787367705
A_native,T0,34,2,0,0,0.1772112940431964
A_native,T0,34,3,3,0,0.14362923412797352
A_native,T0,34,4,3,0,0.1383385319632615
A_native,T0,34,5,0,1,0.10766315140807167
A_native,T0,34,6,0,1,0.0841713854616096
A_native,T0,34,7,5,1,0.1296943430535425
A_native,T0,34,8,3,0,0.14569831290870291
A_native,T0,34,9,0,0,0.08152906052424637
B_fixed_G0,T0,34,0,3,0,0.1441590969150311
B_fixed_G0,T0,34,1,0,0,0.13606477787367705
B_fixed_G0,T0,34,2,0,0,0.1772112940431964
B_fixed_G0,T0,34,3,3,0,0.14362923412797352
B_fixed_G0,T0,34,4,3,0,0.1383385319632615
B_fixed_G0,T0,34,5,3,1,0.08470241251855867
B_fixed_G0,T0,34,6,4,1,0.05042023433600593
B_fixed_G0,T0,34,7,0,1,0.07466804985972905
B_fixed_G0,T0,34,8,3,0,0.14569831290870291
B_fixed_G0,T0,34,9,0,0,0.08152906052424637
A_native,G0-local,34,0,3,0,0.072043736148449
A_native,G0-local,34,1,0,0,0.09854114250404496
A_native,G0-local,34,2,0,0,0.18183141707292408
A_native,G0-local,34,3,3,0,0.16844443020503608
A_native,G0-local,34,4,3,0,0.12588283407857082
A_native,G0-local,34,5,3,0,0.09389395097069807
A_native,G0-local,34,6,4,0,0.055364212157417124
A_native,G0-local,34,7,0,0,0.11299802456723813
A_native,G0-local,34,8,3,0,0.15851735006488274
A_native,G0-local,34,9,0,0,0.13582899955284133
B_fixed_G0,G0-local,34,0,3,0,0.072043736148449
B_fixed_G0,G0-local,34,1,0,0,0.09854114250404496
B_fixed_G0,G0-local,34,2,0,0,0.18183141707292408
B_fixed_G0,G0-local,34,3,3,0,0.16844443020503608
B_fixed_G0,G0-local,34,4,3,0,0.12588283407857082
B_fixed_G0,G0-local,34,5,3,0,0.09389395097069807
B_fixed_G0,G0-local,34,6,4,0,0.055364212157417124
B_fixed_G0,G0-local,34,7,0,0,0.11299802456723813
B_fixed_G0,G0-local,34,8,3,0,0.15851735006488274
B_fixed_G0,G0-local,34,9,0,0,0.13582899955284133
A_native,G1-shared,34,0,9,1,0.08131630078580887
A_native,G1-shared,34,1,3,1,0.09063531531660972
A_native,G1-shared,34,2,0,0,0.1210576539257835
A_native,G1-shared,34,3,3,0,0.12518298210760878
A_native,G1-shared,34,4,3,0,0.15892838228901218
A_native,G1-shared,34,5,0,1,0.06860350966024807
A_native,G1-shared,34,6,5,1,0.0761695112079617
A_native,G1-shared,34,7,3,1,0.10742158118939935
A_native,G1-shared,34,8,3,0,0.13123673670291747
A_native,G1-shared,34,9,3,1,0.09517004899417617
B_fixed_G0,G1-shared,34,0,3,1,0.06238022613434284
B_fixed_G0,G1-shared,34,1,0,1,0.07993455050649141
B_fixed_G0,G1-shared,34,2,0,0,0.1210576539257835
B_fixed_G0,G1-shared,34,3,3,0,0.12518298210760878
B_fixed_G0,G1-shared,34,4,3,0,0.15892838228901218
B_fixed_G0,G1-shared,34,5,3,1,0.053704006914905185
B_fixed_G0,G1-shared,34,6,4,1,0.028171253541104876
B_fixed_G0,G1-shared,34,7,0,1,0.05878234162275798
B_fixed_G0,G1-shared,34,8,3,0,0.13123673670291747
B_fixed_G0,G1-shared,34,9,0,1,0.07639199461727415
A_native,T0,35,0,4,0,0.13448394159879806
A_native,T0,35,1,0,0,0.10615312023821366
A_native,T0,35,2,5,1,0.13643710888369492
A_native,T0,35,3,5,1,0.07121727860421453
A_native,T0,35,4,7,1,0.09214060929356835
A_native,T0,35,5,2,1,0.11757213200031481
A_native,T0,35,6,4,0,0.2088456006985967
A_native,T0,35,7,5,1,0.09720205867753039
A_native,T0,35,8,4,1,0.1234480499583757
A_native,T0,35,9,5,1,0.11471934163429393
B_fixed_G0,T0,35,0,4,0,0.13448394159879806
B_fixed_G0,T0,35,1,0,0,0.10615312023821366
B_fixed_G0,T0,35,2,4,1,0.11794789284680945
B_fixed_G0,T0,35,3,7,1,0.03859781521829318
B_fixed_G0,T0,35,4,0,1,0.08259536979139194
B_fixed_G0,T0,35,5,4,1,0.09946773032235233
B_fixed_G0,T0,35,6,4,0,0.2088456006985967
B_fixed_G0,T0,35,7,0,1,0.09478193907016692
B_fixed_G0,T0,35,8,0,1,0.10255541793016343
B_fixed_G0,T0,35,9,0,1,0.0862197847845708
A_native,G0-local,35,0,4,0,0.13397433752573457
A_native,G0-local,35,1,0,0,0.11244163459395194
A_native,G0-local,35,2,4,0,0.13271430730960943
A_native,G0-local,35,3,7,0,0.1316302779660954
A_native,G0-local,35,4,0,0,0.12168725779487746
A_native,G0-local,35,5,4,0,0.17220344447906663
A_native,G0-local,35,6,4,0,0.1790531944412319
A_native,G0-local,35,7,0,0,0.12123452335836117
A_native,G0-local,35,8,0,0,0.12827573819446564
A_native,G0-local,35,9,0,0,0.121115229073216
B_fixed_G0,G0-local,35,0,4,0,0.13397433752573457
B_fixed_G0,G0-local,35,1,0,0,0.11244163459395194
B_fixed_G0,G0-local,35,2,4,0,0.13271430730960943
B_fixed_G0,G0-local,35,3,7,0,0.1316302779660954
B_fixed_G0,G0-local,35,4,0,0,0.12168725779487746
B_fixed_G0,G0-local,35,5,4,0,0.17220344447906663
B_fixed_G0,G0-local,35,6,4,0,0.1790531944412319
B_fixed_G0,G0-local,35,7,0,0,0.12123452335836117
B_fixed_G0,G0-local,35,8,0,0,0.12827573819446564
B_fixed_G0,G0-local,35,9,0,0,0.121115229073216
A_native,G1-shared,35,0,0,1,0.10712810991256654
A_native,G1-shared,35,1,4,1,0.11013139117688567
A_native,G1-shared,35,2,5,1,0.14707562170275026
A_native,G1-shared,35,3,5,1,0.11289890400845425
A_native,G1-shared,35,4,0,0,0.1197530488218764
A_native,G1-shared,35,5,4,0,0.1307517967630123
A_native,G1-shared,35,6,5,1,0.10352587612165048
A_native,G1-shared,35,7,5,1,0.10786557031078652
A_native,G1-shared,35,8,7,1,0.01862831563421343
A_native,G1-shared,35,9,5,1,0.12314050555912949
B_fixed_G0,G1-shared,35,0,4,1,0.08641265960921583
B_fixed_G0,G1-shared,35,1,0,1,0.10731500674467202
B_fixed_G0,G1-shared,35,2,4,1,0.10575509079716915
B_fixed_G0,G1-shared,35,3,7,1,0.06473394188915228
B_fixed_G0,G1-shared,35,4,0,0,0.1197530488218764
B_fixed_G0,G1-shared,35,5,4,0,0.1307517967630123
B_fixed_G0,G1-shared,35,6,4,1,0.08283781633665244
B_fixed_G0,G1-shared,35,7,0,1,0.08946643538268426
B_fixed_G0,G1-shared,35,8,0,1,0.004855354118481985
B_fixed_G0,G1-shared,35,9,0,1,0.10539068416693594
A_native,T0,36,0,4,0,0.21636752557143132
A_native,T0,36,1,3,1,0.08577395009161044
A_native,T0,36,2,4,0,0.14860224157832946
A_native,T0,36,3,4,1,0.12918115829395885
A_native,T0,36,4,4,0,0.1568635156818261
A_native,T0,36,5,4,1,0.22709835806183976
A_native,T0,36,6,4,1,0.17028723187104816
A_native,T0,36,7,4,0,0.1646250729750461
A_native,T0,36,8,1,1,0.10006273548666357
A_native,T0,36,9,4,0,0.13479391404079297
B_fixed_G0,T0,36,0,4,0,0.21636752557143132
B_fixed_G0,T0,36,1,7,1,-0.014191266397532605
B_fixed_G0,T0,36,2,4,0,0.14860224157832946
B_fixed_G0,T0,36,3,7,1,0.10164534568709925
B_fixed_G0,T0,36,4,4,0,0.1568635156818261
B_fixed_G0,T0,36,5,7,1,0.1757075535142151
B_fixed_G0,T0,36,6,7,1,0.10631854816114629
B_fixed_G0,T0,36,7,4,0,0.1646250729750461
B_fixed_G0,T0,36,8,4,1,0.09309667356756289
B_fixed_G0,T0,36,9,4,0,0.13479391404079297
A_native,G0-local,36,0,4,0,0.24509459761143762
A_native,G0-local,36,1,7,0,0.20168583608198407
A_native,G0-local,36,2,4,0,0.17402277787474468
A_native,G0-local,36,3,7,0,0.17810930942605602
A_native,G0-local,36,4,4,0,0.17237093008956456
A_native,G0-local,36,5,7,0,0.2624996327998454
A_native,G0-local,36,6,7,0,0.2273032934497272
A_native,G0-local,36,7,4,0,0.273512051652516
A_native,G0-local,36,8,4,0,0.18873457598761914
A_native,G0-local,36,9,4,0,0.2151735991766628
B_fixed_G0,G0-local,36,0,4,0,0.24509459761143762
B_fixed_G0,G0-local,36,1,7,0,0.20168583608198407
B_fixed_G0,G0-local,36,2,4,0,0.17402277787474468
B_fixed_G0,G0-local,36,3,7,0,0.17810930942605602
B_fixed_G0,G0-local,36,4,4,0,0.17237093008956456
B_fixed_G0,G0-local,36,5,7,0,0.2624996327998454
B_fixed_G0,G0-local,36,6,7,0,0.2273032934497272
B_fixed_G0,G0-local,36,7,4,0,0.273512051652516
B_fixed_G0,G0-local,36,8,4,0,0.18873457598761914
B_fixed_G0,G0-local,36,9,4,0,0.2151735991766628
A_native,G1-shared,36,0,4,0,0.24062483372791588
A_native,G1-shared,36,1,4,1,0.1586207546770041
A_native,G1-shared,36,2,4,0,0.2239134541769731
A_native,G1-shared,36,3,4,1,0.13542543279232652
A_native,G1-shared,36,4,7,1,0.15204798672482225
A_native,G1-shared,36,5,4,1,0.22244466113123249
A_native,G1-shared,36,6,1,1,0.1271652048854544
A_native,G1-shared,36,7,4,0,0.23595358311951092
A_native,G1-shared,36,8,7,1,0.16215885323984527
A_native,G1-shared,36,9,4,0,0.1575578643574542
B_fixed_G0,G1-shared,36,0,4,0,0.24062483372791588
B_fixed_G0,G1-shared,36,1,7,1,0.14535049520856838
B_fixed_G0,G1-shared,36,2,4,0,0.2239134541769731
B_fixed_G0,G1-shared,36,3,7,1,0.062281347124269575
B_fixed_G0,G1-shared,36,4,4,1,0.1497473070013208
B_fixed_G0,G1-shared,36,5,7,1,0.22114345847876377
B_fixed_G0,G1-shared,36,6,7,1,0.08834431512295207
B_fixed_G0,G1-shared,36,7,4,0,0.23595358311951092
B_fixed_G0,G1-shared,36,8,4,1,0.13088416532526748
B_fixed_G0,G1-shared,36,9,4,0,0.1575578643574542
A_native,T0,37,0,2,0,0.1075758707299325
A_native,T0,37,1,2,0,0.10617806621665571
A_native,T0,37,2,1,1,0.12505949627068638
A_native,T0,37,3,2,0,0.1192727658456257
A_native,T0,37,4,2,0,0.14975803439344884
A_native,T0,37,5,2,0,0.08709237660456053
A_native,T0,37,6,2,0,0.1910972223663525
A_native,T0,37,7,1,1,0.10356459365367812
A_native,T0,37,8,6,1,0.12865093393651783
A_native,T0,37,9,6,0,0.1295444456641969
B_fixed_G0,T0,37,0,2,0,0.1075758707299325
B_fixed_G0,T0,37,1,2,0,0.10617806621665571
B_fixed_G0,T0,37,2,2,1,0.02271797207450474
B_fixed_G0,T0,37,3,2,0,0.1192727658456257
B_fixed_G0,T0,37,4,2,0,0.14975803439344884
B_fixed_G0,T0,37,5,2,0,0.08709237660456053
B_fixed_G0,T0,37,6,2,0,0.1910972223663525
B_fixed_G0,T0,37,7,5,1,0.05456976093789769
B_fixed_G0,T0,37,8,2,1,0.1199746455783057
B_fixed_G0,T0,37,9,6,0,0.1295444456641969
A_native,G0-local,37,0,2,0,0.11646335315936157
A_native,G0-local,37,1,2,0,0.11922272001515
A_native,G0-local,37,2,2,0,0.06850077544804695
A_native,G0-local,37,3,2,0,0.12849851949744662
A_native,G0-local,37,4,2,0,0.12146044018825958
A_native,G0-local,37,5,2,0,0.12055457421394403
