model,source,group,dimension_weight,total,DC,slow,fast,identity_error,speed,acceleration,total_contribution,DC_contribution,slow_contribution,fast_contribution
processed_targets,2,AU,0.6,0.2306112370874276,0.10246090740655042,0.11291538385069323,0.015234945830183925,0.0,0.008472884048105287,0.016948228882833788,0.13836674225245654,0.061476544443930255,0.06774923031041594,0.009140967498110355
processed_targets,2,VA,0.08,0.23548525048901126,0.1716122905951991,0.06151040496512763,0.0023625549286846216,1.1102230246251565e-16,0.012909512551358113,0.016411045528516903,0.0188388200391209,0.01372898324761593,0.00492083239721021,0.00018900439429476974
processed_targets,2,expression,0.32,0.13513254062236035,0.07374689975273949,0.05646602408697882,0.004919616782642029,2.7755575615628914e-17,0.008316712579856517,0.011016752222447633,0.043242412999155315,0.023599007920876637,0.01806912770783322,0.0015742773704454493
MAM,3,AU,0.6,0.17348105330764294,0.08292688684206943,0.06861079245572546,0.021943374009847996,5.551115123125783e-17,0.01801254220935842,0.03596135265700483,0.10408863198458576,0.049756132105241664,0.04116647547343527,0.013166024405908798
MAM,3,VA,0.08,0.10340568429212721,0.0970584395894069,0.0058474932490494595,0.0004997514536708997,4.163336342344337e-17,0.03160651721776373,0.046193376963484044,0.008272454743370176,0.007764675167152552,0.00046779945992395675,3.998011629367197e-05
MAM,3,expression,0.32,0.11118073471389606,0.08804340025928682,0.020620263024084397,0.0025170714305248515,1.3877787807814457e-17,0.017099505378715928,0.025758351895714605,0.03557783510844674,0.028173888082971783,0.006598484167707007,0.0008054628577679524
processed_targets,3,AU,0.6,0.23458146007278963,0.0916686002551718,0.12402771744981642,0.018885142367801328,8.326672684688674e-17,0.009541726965750121,0.019091787439613525,0.14074887604367378,0.05500116015310308,0.07441663046988985,0.011331085420680797
processed_targets,3,VA,0.08,0.15235186465804765,0.08861879240567594,0.06033813613623262,0.0033949361161391043,2.7755575615628914e-17,0.015990349836917068,0.02085294084083559,0.012188149172643811,0.007089503392454075,0.0048270508908986095,0.00027159488929112837
processed_targets,3,expression,0.32,0.1429055755640201,0.06225126594452559,0.07131833616086242,0.009335973458632121,5.551115123125783e-17,0.014654444761840978,0.021052512017408764,0.04572978418048643,0.019920405102248188,0.022821867571475973,0.002987511506762279
MAM,4,AU,0.6,0.21503007280785058,0.10036808864285914,0.09380735365603995,0.020854630508951498,2.7755575615628914e-17,0.016685678073510773,0.03335870599429115,0.12901804368471034,0.06022085318571548,0.05628441219362397,0.0125127783053709
MAM,4,VA,0.08,0.11677251805106093,0.1089611287023478,0.00725928384154444,0.0005521055071687415,4.163336342344337e-17,0.027348002389348584,0.040965387732524144,0.009341801444084873,0.008716890296187824,0.0005807427073235552,4.4168440573499315e-05
MAM,4,expression,0.32,0.13224880266621994,0.1044456137599185,0.025480412993719885,0.0023227759125815793,2.7755575615628914e-17,0.014121256425466444,0.021754911369474935,0.042319616853190384,0.03342259640317392,0.008153732157990362,0.0007432882920261054
processed_targets,4,AU,0.6,0.24640146319158668,0.08100207085727586,0.14125979119470963,0.024139601139601136,2.7755575615628914e-17,0.013814955640050697,0.02765620044402157,0.147840877914952,0.04860124251436551,0.08475587471682579,0.014483760683760682
processed_targets,4,VA,0.08,0.19360236403213812,0.11352219916722893,0.07556269530760895,0.004517469557300228,0.0,0.01824695266156454,0.023214877656280823,0.01548818912257105,0.009081775933378314,0.006045015624608716,0.00036139756458401827
processed_targets,4,expression,0.32,0.1340029523029475,0.04865275594603006,0.07573195662972171,0.009618239727195775,2.7755575615628914e-17,0.015648573750317654,0.021850090957627855,0.042880944736943205,0.015568881902729618,0.024234226121510948,0.003077836712702648
MAM,5,AU,0.6,0.1091136556403732,0.03317364065160668,0.05903214815246456,0.01690786683630195,1.3877787807814457e-17,0.015504616364215218,0.031032504780114722,0.06546819338422392,0.01990418439096401,0.03541928889147874,0.010144720101781168
MAM,5,VA,0.08,0.11334281532241136,0.10337359322075931,0.009273534780719857,0.0006956873209322188,2.7755575615628914e-17,0.03495882575276698,0.05102617508052545,0.00906742522579291,0.008269887457660744,0.0007418827824575885,5.56549856745775e-05
MAM,5,expression,0.32,0.08276181779789793,0.048847369585444486,0.0307044773813832,0.003209970831070236,1.3877787807814457e-17,0.016157247492799936,0.024417129960819697,0.02648378169532734,0.015631158267342234,0.009825432762042624,0.0010271906659424755
processed_targets,5,AU,0.6,0.24642917726887192,0.08574723964976573,0.1383572274127166,0.022324710206389597,0.0,0.01165870741801974,0.023333333333333334,0.14785750636132314,0.051448343789859435,0.08301433644762996,0.013394826123833758
processed_targets,5,VA,0.08,0.27885674537935495,0.18665255156134472,0.0883257386925624,0.003878455125447759,5.551115123125783e-17,0.01702047859735737,0.021201129468695668,0.022308539630348397,0.014932204124907578,0.007066059095404992,0.0003102764100358207
processed_targets,5,expression,0.32,0.14896403016229195,0.06554516501261955,0.07563481530672346,0.007784049842948906,2.7755575615628914e-17,0.011935396538145057,0.016182702470542307,0.047668489651933425,0.020974452804038254,0.024203140898151506,0.00249089594974365
MAM,6,AU,0.6,0.22270081669831568,0.10667491659573083,0.09000425528144021,0.02602164482114461,2.7755575615628914e-17,0.020047261606894635,0.040091781393408424,0.1336204900189894,0.0640049499574385,0.054002553168864126,0.015612986892686767
MAM,6,VA,0.08,0.13279403202121348,0.12547059400677946,0.0068484201113151195,0.00047501790311886853,2.7755575615628914e-17,0.027742335713488688,0.03982647592056856,0.01062352256169708,0.010037647520542356,0.0005478736089052096,3.8001432249509485e-05
MAM,6,expression,0.32,0.1345072905499239,0.107818525942079,0.024180761540189652,0.002508003067655234,5.551115123125783e-17,0.012997946691874929,0.01915208986038381,0.04304233297597565,0.03450192830146528,0.007737843692860688,0.0008025609816496749
processed_targets,6,AU,0.6,0.211271363067945,0.07511827044532157,0.11822504279586576,0.017928049826757622,2.7755575615628914e-17,0.00994161801501251,0.019883187317480185,0.126762817840767,0.04507096226719295,0.07093502567751946,0.010756829896054573
processed_targets,6,VA,0.08,0.19797022731445676,0.1261020674111879,0.06873852449493535,0.003129635408333557,2.7755575615628914e-17,0.014497756608858941,0.018309952037600885,0.01583761818515654,0.010088165392895032,0.005499081959594828,0.00025037083266668455
processed_targets,6,expression,0.32,0.12810459137191682,0.06431396240582568,0.05734538059975054,0.00644524836634058,2.7755575615628914e-17,0.009554063603718133,0.012692947767766787,0.04099346923901338,0.02058046796986422,0.018350521791920173,0.002062479477228986
MAM,7,AU,0.6,0.22091031718503104,0.12270872181735067,0.07487356129823114,0.023328034069449263,2.7755575615628914e-17,0.01860489328474753,0.03715625,0.13254619031101864,0.0736252330904104,0.04492413677893868,0.013996820441669557
MAM,7,VA,0.08,0.11578744319881956,0.10883588364021239,0.00649528012222643,0.00045627943638077697,4.163336342344337e-17,0.02436797500063555,0.035295998032634085,0.009262995455905565,0.008706870691216992,0.0005196224097781144,3.6502354910462155e-05
MAM,7,expression,0.32,0.13501428110073516,0.11601596972866798,0.017507579236170003,0.00149073213589718,0.0,0.012063393573754357,0.01829153802452494,0.04320456995223525,0.037125110313173754,0.005602425355574401,0.0004770342834870976
processed_targets,7,AU,0.6,0.22865996068909702,0.07449965945549694,0.13199955047243306,0.022160750761166994,2.7755575615628914e-17,0.01213256984209613,0.024277777777777777,0.1371959764134582,0.04469979567329816,0.07919973028345983,0.013296450456700198
processed_targets,7,VA,0.08,0.20827651888695525,0.144447520005743,0.060203520467568675,0.0036254784136435215,5.551115123125783e-17,0.016398092031959816,0.020888497143168934,0.01666212151095642,0.011555801600459442,0.004816281637405494,0.0002900382730914817
processed_targets,7,expression,0.32,0.1331097834915702,0.0670354419371489,0.05842728969667339,0.0076470518577479215,0.0,0.012370187643003586,0.017268933034539174,0.04259513071730247,0.021451341419887648,0.018696732702935485,0.002447056594479335
MAM,8,AU,0.6,0.1838433985242496,0.08913062231295492,0.07526170521767048,0.019451070993624187,2.7755575615628914e-17,0.015568456700532172,0.031145530816392385,0.11030603911454977,0.053478373387772955,0.04515702313060228,0.011670642596174513
MAM,8,VA,0.08,0.11384572386967994,0.1061389472349665,0.007395953970842221,0.00031082266387123846,2.7755575615628914e-17,0.020582745206444257,0.029380049126536082,0.009107657909574395,0.00849111577879732,0.0005916763176673777,2.486581310969908e-05
MAM,8,expression,0.32,0.1265295745872109,0.09660326634792926,0.028722698040435733,0.0012036101988459119,0.0,0.009276192885048657,0.01389865712009278,0.040489463867907485,0.030913045231337363,0.009191263372939434,0.0003851552636306918
processed_targets,8,AU,0.6,0.19462998782147722,0.07523334016461307,0.09719591694549512,0.02220073071136901,0.0,0.011623931623931624,0.02325588899645047,0.11677799269288634,0.045140004098767846,0.05831755016729707,0.013320438426821407
processed_targets,8,VA,0.08,0.0866439712668548,0.04635103831804331,0.03588662759543508,0.004406305353376384,2.7755575615628914e-17,0.016768143016143905,0.02130357314474585,0.006931517701348384,0.003708083065443465,0.0028709302076348063,0.0003525044282701107
processed_targets,8,expression,0.32,0.10273221712874835,0.03135929658215694,0.06002398288115241,0.011348937665438997,0.0,0.014715688248037371,0.020458669785061254,0.032874309481199473,0.010034974906290222,0.01920767452196877,0.003631660052940479
MAM,9,AU,0.6,0.16704025334619857,0.05561713529072875,0.08976152326094249,0.02166159479452732,2.7755575615628914e-17,0.017263814616755795,0.034501672240802674,0.10022415200771913,0.03337028117443725,0.053856913956565486,0.012996956876716393
MAM,9,VA,0.08,0.12364803070868853,0.11559642933468649,0.007580207373383342,0.00047139400061875974,5.551115123125783e-17,0.021723740670458354,0.030849550230024433,0.009891842456695082,0.009247714346774918,0.0006064165898706673,3.771152004950078e-05
MAM,9,expression,0.32,0.12349529974809989,0.08870395231316901,0.0333131867338092,0.001478160701121683,0.0,0.010910425188160329,0.016242599918625932,0.039518495919391966,0.02838526474021408,0.010660219754818945,0.0004730114243589385
processed_targets,9,AU,0.6,0.18973947895791585,0.041753920270338536,0.11608892591586101,0.031896632771716275,2.7755575615628914e-17,0.016466131907308376,0.0329453734671126,0.11384368737474951,0.025052352162203122,0.0696533555495166,0.019137979663029766
processed_targets,9,VA,0.08,0.10398238615038771,0.0386382146817229,0.05807959558062121,0.007264575888043598,1.3877787807814457e-17,0.02368607656497329,0.02857894695286069,0.008318590892031017,0.0030910571745378316,0.004646367646449697,0.0005811660710434879
processed_targets,9,expression,0.32,0.13135951953441005,0.036043414789008264,0.07869322155612088,0.016622883189280884,2.7755575615628914e-17,0.01934760192329512,0.026141115362619337,0.04203504625101122,0.011533892732482644,0.025181830897958682,0.005319322620569883
MAM,10,AU,0.6,0.2131754861408263,0.11116714140814361,0.075195201893652,0.026813142839030732,8.326672684688674e-17,0.020496681652751016,0.040955441302485004,0.12790529168449577,0.06670028484488616,0.04511712113619121,0.016087885703418438
MAM,10,VA,0.08,0.061017362724636946,0.05687424826196705,0.003779101568828919,0.00036401289384099323,1.3877787807814457e-17,0.02647165792299261,0.03781074608033756,0.004881389017970955,0.004549939860957364,0.0003023281255063135,2.912103150727946e-05
MAM,10,expression,0.32,0.12329876127930291,0.10919185049786627,0.01200325176408354,0.0021036590173530503,4.163336342344337e-17,0.01415136669152128,0.02111357577046881,0.03945560360937693,0.03494139215931721,0.003841040564506733,0.0006731708855529761
processed_targets,10,AU,0.6,0.2128940236770789,0.07846517853508153,0.10386473160612517,0.0305641135358722,0.0,0.01567972596874331,0.03136675235646958,0.12773641420624735,0.047079107121048916,0.0623188389636751,0.018338468121523323
processed_targets,10,VA,0.08,0.10743585254263222,0.06896160660755282,0.032181979315562,0.00629226661951734,5.551115123125783e-17,0.02310721785214107,0.028406574374129447,0.008594868203410577,0.005516928528604225,0.00257455834524496,0.0005033813295613872
processed_targets,10,expression,0.32,0.12562751566636932,0.048591395365540455,0.05978073989298181,0.017255380407847073,2.7755575615628914e-17,0.020274011886057302,0.027391085545344702,0.04020080501323818,0.015549246516972946,0.01912983676575418,0.005521721730511063
MAM,11,AU,0.6,0.1662591687041565,0.06392500650011465,0.08287643634452298,0.01945772585951885,0.0,0.01648178357803154,0.03293605442176871,0.0997555012224939,0.03835500390006879,0.04972586180671379,0.011674635515711311
MAM,11,VA,0.08,0.1117073508494332,0.10416758695236059,0.007048994817162987,0.0004907690799096198,0.0,0.021598245485900697,0.032388069792694596,0.008936588067954656,0.008333406956188847,0.000563919585373039,3.9261526392769585e-05
MAM,11,expression,0.32,0.10843397666628342,0.07959940117752329,0.027175357109477223,0.001659218379282903,1.3877787807814457e-17,0.011648704845814964,0.018274951828656235,0.034698872533210696,0.025471808376807452,0.008696114275032711,0.0005309498813705289
processed_targets,11,AU,0.6,0.18602191433487275,0.05739826899283807,0.1001674589192631,0.02845618642277159,0.0,0.014926590538336053,0.029866666666666666,0.11161314860092364,0.03443896139570284,0.06010047535155785,0.017073711853662955
processed_targets,11,VA,0.08,0.10403742337182316,0.06448061317298308,0.03472752373196857,0.004829286466871485,2.7755575615628914e-17,0.019446966066564545,0.024512111911436124,0.008322993869745852,0.005158449053838646,0.002778201898557486,0.00038634291734971883
processed_targets,11,expression,0.32,0.1302785125211364,0.0625520511452211,0.05420368866978931,0.013522772706126006,0.0,0.016855866612727956,0.02309943875832414,0.041689124006763646,0.02001665636647075,0.017345180374332577,0.0043272872659603214
MAM,12,AU,0.6,0.1871300091989747,0.08194855622942399,0.08321104151638066,0.02197041145317007,0.0,0.0170767004341534,0.034156815440289506,0.11227800551938483,0.04916913373765439,0.049926624909828396,0.013182246871902042
MAM,12,VA,0.08,0.1288341019782102,0.12294513925505414,0.005472078498681088,0.00041688422447492743,8.326672684688674e-17,0.02167853747010129,0.02997601141900302,0.010306728158256817,0.009835611140404332,0.000437766279894487,3.3350737957994196e-05
MAM,12,expression,0.32,0.14685632333736504,0.1241561372105483,0.021418888211058206,0.0012812979157585276,0.0,0.008431827872689826,0.01235757325674406,0.04699402346795681,0.03972996390737546,0.006854044227538626,0.0004100153330427288
processed_targets,12,AU,0.6,0.17318329180398148,0.05472832406635822,0.09340276578886958,0.025052201948753672,0.0,0.013164495899662326,0.026328910333735425,0.1039099750823889,0.032836994439814936,0.056041659473321744,0.015031321169252203
processed_targets,12,VA,0.08,0.12925485887184238,0.07584398966705361,0.047789019643310386,0.00562184956147837,0.0,0.018295545120814747,0.02225579636919664,0.01034038870974739,0.006067519173364289,0.003823121571464831,0.0004497479649182696
processed_targets,12,expression,0.32,0.11557418350758443,0.04808185135437923,0.05580476775163072,0.011687564401574485,0.0,0.013454392281544948,0.018241651579625102,0.036983738722427016,0.015386192433401353,0.017857525680521832,0.003740020608503835
MAM,13,AU,0.6,0.18832030522985296,0.09691350380279917,0.06887582090717041,0.022530980519883365,0.0,0.017422687609075043,0.03483591677140064,0.11299218313791178,0.0581481022816795,0.04132549254430225,0.01351858831193002
MAM,13,VA,0.08,0.08561169386740862,0.08042505752643947,0.004741671009509384,0.0004449653314597496,1.3877787807814457e-17,0.02305073355160183,0.03234620312654432,0.00684893550939269,0.006434004602115157,0.0003793336807607507,3.559722651677997e-05
MAM,13,expression,0.32,0.13470597143940755,0.11637595102683175,0.016846077681017438,0.0014839427315583758,2.7755575615628914e-17,0.0110436111308701,0.016279536241709275,0.043105910860610414,0.03724030432858616,0.00539074485792558,0.00047486167409868023
processed_targets,13,AU,0.6,0.20945716235498482,0.0697869770767937,0.10824291001297616,0.031427275265214966,0.0,0.016664572425828972,0.03332914397430527,0.12567429741299088,0.04187218624607622,0.06494574600778569,0.01885636515912898
processed_targets,13,VA,0.08,0.1593148881603869,0.10749029842258206,0.04620577341039,0.00561881632741478,5.551115123125783e-17,0.019371481681564405,0.023205508916296618,0.012745191052830953,0.008599223873806565,0.0036964618728312,0.00044950530619318235
processed_targets,13,expression,0.32,0.1311833076118733,0.06605780927022732,0.053911604445000386,0.011213893896645618,2.7755575615628914e-17,0.013136940449993958,0.01749871796942544,0.041978658435799454,0.021138498966472744,0.017251713422400124,0.003588446046926598
MAM,14,AU,0.6,0.21940673553371967,0.1116748814651417,0.08235329523763818,0.025378558830939788,0.0,0.020592726997807516,0.041167574107683,0.1316440413202318,0.06700492887908503,0.04941197714258291,0.015227135298563873
MAM,14,VA,0.08,0.10657640105850917,0.09712238241642825,0.008994877316964852,0.0004591413251160411,2.7755575615628914e-17,0.02572905273768589,0.037500267227914844,0.008526112084680734,0.00776979059331426,0.0007195901853571881,3.6731306009283286e-05
MAM,14,expression,0.32,0.13451128408993338,0.1114660198789894,0.02146283665139327,0.0015824275595507332,2.7755575615628914e-17,0.012312450211878065,0.018714855537435515,0.04304361090877868,0.03566912636127661,0.006868107728445847,0.0005063768190562346
processed_targets,14,AU,0.6,0.2072061812379273,0.06748104148800976,0.1074540387169117,0.032271101033005796,5.551115123125783e-17,0.01765026083012021,0.035300967937084086,0.12432370874275639,0.04048862489280586,0.06447242323014703,0.019362660619803476
processed_targets,14,VA,0.08,0.1360702987851601,0.09206057312897606,0.03889015961235525,0.005119566043828773,2.7755575615628914e-17,0.018688124917020033,0.02248358901044161,0.01088562390281281,0.007364845850318085,0.00311121276898842,0.00040956528350630185
processed_targets,14,expression,0.32,0.12756763751507277,0.06664152136264107,0.04987674273777285,0.01104937341465888,2.7755575615628914e-17,0.013123661503389237,0.017441978016523318,0.040821644004823285,0.02132528683604514,0.01596055767608731,0.0035357994926908413
MAM,15,AU,0.6,0.15415787504676398,0.04746640970120208,0.08244511293254278,0.024246352413019083,2.7755575615628914e-17,0.01911066195048004,0.03820020222446916,0.09249472502805839,0.028479845820721245,0.04946706775952567,0.01454781144781145
MAM,15,VA,0.08,0.14365238968976357,0.13666011952203586,0.006489141983452526,0.0005031281842752125,2.7755575615628914e-17,0.025526819498183903,0.03622222100130868,0.011492191175181085,0.010932809561762869,0.0005191313586762021,4.0250254742017e-05
MAM,15,expression,0.32,0.12378364612294514,0.08433802139277546,0.03731627963852717,0.0021293450916424744,2.7755575615628914e-17,0.012519251203629901,0.018771980314392367,0.03961076675934244,0.02698816684568815,0.011941209484328695,0.0006813904293255918
processed_targets,15,AU,0.6,0.1945005611672279,0.04312515654109369,0.11812203762276714,0.033253367003367,5.551115123125783e-17,0.016937847397675593,0.03387596899224806,0.11670033670033673,0.02587509392465621,0.07087322257366029,0.0199520202020202
processed_targets,15,VA,0.08,0.1316328889881215,0.07155865080863952,0.05352212251404739,0.006552115665434527,5.551115123125783e-17,0.023029101721776774,0.028492663029479608,0.01053063111904972,0.005724692064691161,0.004281769801123792,0.0005241692532347622
processed_targets,15,expression,0.32,0.12687575715812907,0.04183202126579757,0.06928748202068417,0.01575625387164736,2.7755575615628914e-17,0.019624858219690552,0.027130126851084728,0.0406002422906013,0.013386246805055221,0.022171994246618934,0.005042001238927155
MAM,16,AU,0.6,0.17073630312339988,0.0596467430075279,0.08496568232102647,0.026123877794845537,2.7755575615628914e-17,0.02071340713407134,0.04142813173284087,0.10244178187403992,0.035788045804516735,0.05097940939261588,0.01567432667690732
MAM,16,VA,0.08,0.12788055718492217,0.12252928100252511,0.004794704055624305,0.0005565721267727602,0.0,0.02319804551906536,0.03217173613240955,0.010230444574793773,0.009802342480202009,0.0003835763244499444,4.452577014182082e-05
MAM,16,expression,0.32,0.12696984290529031,0.0943448701449767,0.030872866188260826,0.0017521065720528233,2.7755575615628914e-17,0.010662119156515803,0.0161800644765132,0.0406303497296929,0.03019035844639254,0.009879317180243465,0.0005606741030569034
processed_targets,16,AU,0.6,0.2012671104284008,0.0541602509983066,0.1190202576209117,0.028086601809182453,2.7755575615628914e-17,0.0138929889298893,0.02778085564789166,0.12076026625704048,0.03249615059898396,0.07141215457254703,0.016851961085509473
processed_targets,16,VA,0.08,0.17404548732732894,0.11847357060056365,0.04961477388318572,0.005957142843579593,2.7755575615628914e-17,0.019805289239612344,0.023070388689245047,0.013923638986186315,0.009477885648045092,0.0039691819106548575,0.00047657142748636745
processed_targets,16,expression,0.32,0.13573881164485535,0.0526468020952153,0.06957443381604136,0.013517575733598687,0.0,0.016149557639473528,0.021436163318733818,0.04343641972635371,0.016846976670468895,0.022263818821133236,0.00432562423475158
MAM,17,AU,0.6,0.19658712274416906,0.08632323720174787,0.08730069787911218,0.022963187663309,0.0,0.01834763762462072,0.03668921262573708,0.11795227364650143,0.05179394232104872,0.05238041872746731,0.0137779125979854
MAM,17,VA,0.08,0.09017039992311136,0.08452211100075481,0.00518828720360494,0.00046000171875160796,1.3877787807814457e-17,0.02405022415954463,0.03482393686482452,0.007213631993848909,0.006761768880060384,0.0004150629762883952,3.680013750012863e-05
MAM,17,expression,0.32,0.12824959399855654,0.1095761460945684,0.017087678522601207,0.00158576938138694,0.0,0.011680934057047107,0.01763695911500118,0.04103987007953809,0.03506436675026189,0.005468057127232386,0.0005074462020438207
processed_targets,17,AU,0.6,0.20866970975135304,0.07764507276810785,0.11011773033660895,0.020906906646636237,0.0,0.011224967490247074,0.02245057232049948,0.12520182585081183,0.046587043660864705,0.06607063820196536,0.012544143987981742
processed_targets,17,VA,0.08,0.09929126538310552,0.0590086892351138,0.03596976331683595,0.004312812831155814,4.163336342344337e-17,0.015847896866897613,0.019791105651450765,0.007943301230648441,0.0047206951388091035,0.002877581065346876,0.0003450250264924652
processed_targets,17,expression,0.32,0.10677838721111407,0.05227582085383457,0.04506870645124438,0.009433859906035116,1.3877787807814457e-17,0.012249337402954134,0.017038076027889325,0.034169083907556505,0.016728262673227065,0.014421986064398202,0.003018835169931237
MAM,18,AU,0.6,0.17205152979066024,0.08184570381952817,0.07113088710311749,0.019074938868014552,2.7755575615628914e-17,0.014622200741098759,0.029252095422308187,0.10323091787439614,0.049107422291716905,0.04267853226187049,0.011444963320808733
MAM,18,VA,0.08,0.13843820338514598,0.1310387750409941,0.00685136530289661,0.000548063041255279,2.7755575615628914e-17,0.02568979534954403,0.03637035300315145,0.011075056270811678,0.010483102003279527,0.0005481092242317287,4.384504330042232e-05
MAM,18,expression,0.32,0.13819696652239571,0.11129463775023175,0.025294263555209206,0.001608065216954759,0.0,0.009585961589065016,0.014104534948447335,0.04422302928716663,0.03561428408007416,0.008094164337666946,0.0005145808694255228
processed_targets,18,AU,0.6,0.23011415280014316,0.07705231238379737,0.12481370419638992,0.028248136219955863,2.7755575615628914e-17,0.014641533752215241,0.02928755641521599,0.1380684916800859,0.046231387430278416,0.07488822251783395,0.01694888173197352
processed_targets,18,VA,0.08,0.19054302888597324,0.13543351519137517,0.04900408820589061,0.006105425488707479,2.7755575615628914e-17,0.02030211714942165,0.02490340477617627,0.01524344231087786,0.010834681215310013,0.003920327056471249,0.0004884340390965983
processed_targets,18,expression,0.32,0.1359043907256277,0.06151683351960703,0.06133057804826053,0.013056979157760135,0.0,0.015509365787393047,0.021541623762903098,0.04348940503220087,0.019685386726274248,0.01962578497544337,0.004178233330483243
MAM,19,AU,0.6,0.20569307637401854,0.11631510519915161,0.06937094671388101,0.020007024460985918,0.0,0.0155955441302485,0.03117302471781683,0.12341584582441113,0.06978906311949097,0.04162256802832861,0.012004214676591551
MAM,19,VA,0.08,0.09727777779322178,0.09205237273588181,0.0048235100483311295,0.00040189500900886,2.7755575615628914e-17,0.02332251889339191,0.03358147694076385,0.007782222223457742,0.0073641898188705444,0.00038588080386649037,3.21516007207088e-05
MAM,19,expression,0.32,0.14181993054620726,0.1259493783930278,0.014663564436569276,0.0012069877166101723,0.0,0.01008938480974257,0.015194243410775308,0.04538237777478632,0.0403038010857689,0.004692340619702169,0.0003862360693152551
processed_targets,19,AU,0.6,0.2346438258386867,0.07892658433874176,0.1285918435415705,0.027125397958374403,2.7755575615628914e-17,0.01479005998286204,0.02958708386912416,0.14078629550321203,0.047355950603245066,0.0771551061249423,0.01627523877502464
processed_targets,19,VA,0.08,0.19257229116277552,0.14098080824914105,0.04641370312185704,0.005177779791777421,0.0,0.018985714478739046,0.023283440873994497,0.015405783293022042,0.011278464659931285,0.003713096249748563,0.00041422238334219366
processed_targets,19,expression,0.32,0.1333918669786181,0.06278124990261445,0.05891295662290627,0.011697660453097366,0.0,0.014929781710754458,0.02072338354077576,0.042685397433157794,0.020089999968836626,0.018852146119330008,0.003743251344991157
MAM,20,AU,0.6,0.2207995190862639,0.1300810114510627,0.06324454043084626,0.02747396720435494,0.0,0.023056558363417568,0.04604637157482686,0.13247971145175835,0.07804860687063762,0.03794672425850776,0.016484380322612964
MAM,20,VA,0.08,0.10196243000377186,0.09622273052823378,0.005052075393324482,0.0006876240822135996,0.0,0.03326584173979289,0.049760866339849844,0.008156994400301749,0.007697818442258702,0.00040416603146595855,5.5009926577087966e-05
MAM,20,expression,0.32,0.11652954533588714,0.09921281354150088,0.013606538597947542,0.0037101931964387104,0.0,0.02102477353034794,0.032346642938175026,0.03728945450748388,0.03174810033328028,0.004354092351343214,0.0011872618228603873
processed_targets,20,AU,0.6,0.21235547540326624,0.08139439446520376,0.11957100646322694,0.011390074474835522,2.7755575615628914e-17,0.006606498194945848,0.0132128876844324,0.12741328524195975,0.048836636679122254,0.07174260387793616,0.006834044684901313
processed_targets,20,VA,0.08,0.21174766731006267,0.1417544823428278,0.06754584040234508,0.002447344564889897,1.3877787807814457e-16,0.011527246631856752,0.015091350102879599,0.016939813384805012,0.011340358587426224,0.005403667232187607,0.00019578756519119178
processed_targets,20,expression,0.32,0.12077157030332707,0.05873854572751243,0.05650383528843367,0.005529189287380982,1.3877787807814457e-17,0.009006341831006385,0.01254458764032251,0.038646902497064664,0.018796334632803977,0.018081227292298774,0.0017693405719619144
MAM,21,AU,0.6,0.18891212781408862,0.08154262605550572,0.07619284961624447,0.031176652142338415,2.7755575615628914e-17,0.02576382073928688,0.051525867714472824,0.11334727668845318,0.048925575633303436,0.045715709769746676,0.01870599128540305
MAM,21,VA,0.08,0.13670094690373583,0.13260622888842907,0.0035315466539759853,0.0005631713613307738,0.0,0.036349788920820664,0.05383875967773427,0.010936075752298866,0.010608498311074325,0.0002825237323180788,4.5053708906461904e-05
MAM,21,expression,0.32,0.11408122390314633,0.0876553804521733,0.023086885698483016,0.0033389577524899866,1.3877787807814457e-17,0.017652650372894735,0.027015549769397715,0.03650599164900683,0.028049721744695458,0.0073878034235145655,0.0010684664807967957
processed_targets,21,AU,0.6,0.23856354393609297,0.07009898044911501,0.15587051846156036,0.012594045025417572,2.7755575615628914e-17,0.007491004252535165,0.014990176817288802,0.14313812636165577,0.042059388269469006,0.0935223110769362,0.007556427015250543
processed_targets,21,VA,0.08,0.22514086568780659,0.1189727430593367,0.10343673318613276,0.002731389442337112,0.0,0.01183893456707788,0.015675690301926348,0.018011269255024526,0.009517819444746936,0.008274938654890622,0.00021851115538696898
processed_targets,21,expression,0.32,0.11365595646202407,0.040198206348910054,0.06738759364600679,0.0060701564671072185,1.3877787807814457e-17,0.010348436666961955,0.014831078346856718,0.03636990606784771,0.012863426031651217,0.021564029966722173,0.0019424500694743098
MAM,22,AU,0.6,0.209435531788473,0.11386997202813498,0.06998346429588959,0.025582095464448406,2.7755575615628914e-17,0.02204853675945753,0.04405859235441229,0.1256613190730838,0.06832198321688099,0.04199007857753375,0.015349257278669044
MAM,22,VA,0.08,0.10247105318989085,0.09821433950297406,0.0036005754613433285,0.0006561382255735304,8.326672684688674e-17,0.03171032631346431,0.04748375439328066,0.008197684255191268,0.007857147160237925,0.00028804603690746626,5.249105804588243e-05
MAM,22,expression,0.32,0.1276213031759033,0.11106726615785295,0.013863052505518772,0.002690984512531608,0.0,0.01756992151342889,0.027042652983462347,0.04083881701628906,0.03554152517051294,0.004436176801766007,0.0008611150440101145
processed_targets,22,AU,0.6,0.26949336502277677,0.09353136524095947,0.16097348720506946,0.01498851257674787,5.551115123125783e-17,0.008137044967880086,0.016291532690246517,0.16169601901366604,0.05611881914457568,0.09658409232304167,0.008993107546048722
